No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
33,Jacob Billings,OF,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/jacobbillingseubl,jacobbillingseubl,Chaffey,2022-23,chaffey,2023
28,Matthew Chavez,C,SO,https://www.cccaasports.org/sports/bsb/2022-23/players/matthewchavezxdjm,matthewchavezxdjm,Chaffey,2022-23,chaffey,2023
8,Steven Mara,OF,SO,https://www.cccaasports.org/sports/bsb/2022-23/players/stevenmaraijfd,stevenmaraijfd,Chaffey,2022-23,chaffey,2023
22,Damian Hernandez,UTL,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/damianhernandezr6gd,damianhernandezr6gd,Chaffey,2022-23,chaffey,2023
2,Zach Kim,IF,SO,https://www.cccaasports.org/sports/bsb/2022-23/players/zachkimb2q7,zachkimb2q7,Chaffey,2022-23,chaffey,2023
24,Michael Woodward,OF,SO,https://www.cccaasports.org/sports/bsb/2022-23/players/michaelwoodwardev5u,michaelwoodwardev5u,Chaffey,2022-23,chaffey,2023
21,Clay Porter,IF,SO,https://www.cccaasports.org/sports/bsb/2022-23/players/clayporterzpyd,clayporterzpyd,Chaffey,2022-23,chaffey,2023
19,Eric Valdivia,C,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/ericvaldivia48a5,ericvaldivia48a5,Chaffey,2022-23,chaffey,2023
18,Adam Monteon,C,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/adammonteon2xfs,adammonteon2xfs,Chaffey,2022-23,chaffey,2023
15,Yahir Ramirez,IF,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/yahirramirezw7e9,yahirramirezw7e9,Chaffey,2022-23,chaffey,2023
9,Aaron Whobrey,UTL,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/aaronwhobrey4u1w,aaronwhobrey4u1w,Chaffey,2022-23,chaffey,2023
35,David Loera,UTL,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/davidloerayr6w,davidloerayr6w,Chaffey,2022-23,chaffey,2023
6,Devin Martinez,OF,FR,https://www.cccaasports.org/sports/bsb/2022-23/players/devinmartinezq1n5,devinmartinezq1n5,Chaffey,2022-23,chaffey,2023
