No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
4,Louie Canjura,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/louiecanjurayub1,louiecanjurayub1,Golden West,2016-17,goldenwest,2017
33,Zakk Morgan,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/zakkmorganjneu,zakkmorganjneu,Golden West,2016-17,goldenwest,2017
34,Jeff Zordani,1B/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jeffzordani2vud,jeffzordani2vud,Golden West,2016-17,goldenwest,2017
2,Chris Rodriguez,IF/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/chrisrodriguezijfs,chrisrodriguezijfs,Golden West,2016-17,goldenwest,2017
3,Jeremiah Vison,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jeremiahvisonem77,jeremiahvisonem77,Golden West,2016-17,goldenwest,2017
17,Nick Tingrides,OF/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nicktingrideskx3o,nicktingrideskx3o,Golden West,2016-17,goldenwest,2017
24,Myles Moran,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/mylesmorannbor,mylesmorannbor,Golden West,2016-17,goldenwest,2017
14,Jake Hinzo,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakehinzo3cpl,jakehinzo3cpl,Golden West,2016-17,goldenwest,2017
22,Junior Aguilar,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/junioraguilarqzqp,junioraguilarqzqp,Golden West,2016-17,goldenwest,2017
8,Justin Marquez,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinmarquezyu2d,justinmarquezyu2d,Golden West,2016-17,goldenwest,2017
6,Ryan Carpenter,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryancarpenter9f34,ryancarpenter9f34,Golden West,2016-17,goldenwest,2017
10,Aidan Cacciatore,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/aidancacciatorexg3p,aidancacciatorexg3p,Golden West,2016-17,goldenwest,2017
23,Christian Hall,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/christianhall3ckj,christianhall3ckj,Golden West,2016-17,goldenwest,2017
12,Kamalu Vincent-Simeona,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kamaluvincentsimeona7u6c,kamaluvincentsimeona7u6c,Golden West,2016-17,goldenwest,2017
21,Stephen Fedele,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/stephenfedeleaiyl,stephenfedeleaiyl,Golden West,2016-17,goldenwest,2017
25,Matt Woinarowicz,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mattwoinarowiczus8j,mattwoinarowiczus8j,Golden West,2016-17,goldenwest,2017
