No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
32,Ben Griffin,C,So.,https://www.cccaasports.org/sports/bsb/2021-22/players/bengriffin0rpn,bengriffin0rpn,El Camino,2021-22,elcamino,2022
22,Theo Forshey,IF,So.,https://www.cccaasports.org/sports/bsb/2021-22/players/theoforshey49el,theoforshey49el,El Camino,2021-22,elcamino,2022
1,Julio Camarena,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/juliocamarenaeo7w,juliocamarenaeo7w,El Camino,2021-22,elcamino,2022
16,Jonah Storey,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/jonahstoreyl588,jonahstoreyl588,El Camino,2021-22,elcamino,2022
15,Ethan Felix,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/ethanfelixosff,ethanfelixosff,El Camino,2021-22,elcamino,2022
3,Daniel Murillo,RHP,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/danielmurilloe8we,danielmurilloe8we,El Camino,2021-22,elcamino,2022
28,Dylan Knowles,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/dylanknowles86r7,dylanknowles86r7,El Camino,2021-22,elcamino,2022
11,Jake Harper,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/jakeharperdk8k,jakeharperdk8k,El Camino,2021-22,elcamino,2022
31,Jorge Renteria,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/jorgerenteriazo58,jorgerenteriazo58,El Camino,2021-22,elcamino,2022
34,Juan Carlos Camarena,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/juancarloscamarenambl2,juancarloscamarenambl2,El Camino,2021-22,elcamino,2022
2,Cain Lusic,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/cainlusichi2p,cainlusichi2p,El Camino,2021-22,elcamino,2022
24,Waldie Perez,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/waldieperez47fd,waldieperez47fd,El Camino,2021-22,elcamino,2022
20,Neil Feist,,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/neilfeist1pbk,neilfeist1pbk,El Camino,2021-22,elcamino,2022
25,Elijah Tolsma,,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/elijahtolsmao4ic,elijahtolsmao4ic,El Camino,2021-22,elcamino,2022
9,Julian Diaz,,So.,https://www.cccaasports.org/sports/bsb/2021-22/players/juliandiaz5tqy,juliandiaz5tqy,El Camino,2021-22,elcamino,2022
35,Travis Connelly,,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/travisconnellywy2y,travisconnellywy2y,El Camino,2021-22,elcamino,2022
10,Chris Damone,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/chrisdamonelufm,chrisdamonelufm,El Camino,2021-22,elcamino,2022
30,Cade Bargar,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/cadebargarfvac,cadebargarfvac,El Camino,2021-22,elcamino,2022
17,James Kobylt,RHP,So.,https://www.cccaasports.org/sports/bsb/2021-22/players/jameskobyltj98v,jameskobyltj98v,El Camino,2021-22,elcamino,2022
