No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
30,Adrian Banuelos,3B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/adrianbanuelos07u2,adrianbanuelos07u2,Monterey,2014-15,monterey,2015
11,Damien Toriki,SS,So,https://www.cccaasports.org/sports/bsb/2014-15/players/damientorikisiqg,damientorikisiqg,Monterey,2014-15,monterey,2015
22,JJ Boyle,UTL,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jjboylezsxz,jjboylezsxz,Monterey,2014-15,monterey,2015
19,Joseph Melchor,UTL,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/josephmelchorre5j,josephmelchorre5j,Monterey,2014-15,monterey,2015
20,Jackson Murphy,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jacksonmurphyhmx6,jacksonmurphyhmx6,Monterey,2014-15,monterey,2015
18,Mason Verge,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/masonvergezvxu,masonvergezvxu,Monterey,2014-15,monterey,2015
1,Jordan Esposo,UTL,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jordanesposoeokp,jordanesposoeokp,Monterey,2014-15,monterey,2015
21,Dominic Bifano,C,So,https://www.cccaasports.org/sports/bsb/2014-15/players/dominicbifanoy657,dominicbifanoy657,Monterey,2014-15,monterey,2015
34,Kelton Torres,1B,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/keltontorrescqr4,keltontorrescqr4,Monterey,2014-15,monterey,2015
5,Mike Ramunno,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/mikeramunnolwo4,mikeramunnolwo4,Monterey,2014-15,monterey,2015
17,Justin Stream,1B,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/justinstream77kq,justinstream77kq,Monterey,2014-15,monterey,2015
26,Jansen Neff,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jansenneff6ub9,jansenneff6ub9,Monterey,2014-15,monterey,2015
3,Corbin Meikle,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/corbinmeikledtbv,corbinmeikledtbv,Monterey,2014-15,monterey,2015
2,Micah Luke,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/micahlukew5o0,micahlukew5o0,Monterey,2014-15,monterey,2015
6,Jelle Blaauw,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jelleblaauw0fbm,jelleblaauw0fbm,Monterey,2014-15,monterey,2015
12,Brandon Herney,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/brandonherneyhvvo,brandonherneyhvvo,Monterey,2014-15,monterey,2015
23,Daniel Fowler,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/danielfowler9irt,danielfowler9irt,Monterey,2014-15,monterey,2015
4,Maxx Usrey,UTL,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/maxxusrey57d9,maxxusrey57d9,Monterey,2014-15,monterey,2015
9,Justin Uemura,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/justinuemurauyiw,justinuemurauyiw,Monterey,2014-15,monterey,2015
14,Kevin Teskey,RHP,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/kevinteskeydmm7,kevinteskeydmm7,Monterey,2014-15,monterey,2015
