No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
7,Vincenzo Margiotta,IF,So.,https://www.cccaasports.org/sports/bsb/2016-17/players/vincenzomargiotta30qj,vincenzomargiotta30qj,Solano,2016-17,solano,2017
23,Jared Denning,C,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/jareddenningo8ss,jareddenningo8ss,Solano,2016-17,solano,2017
5,Roberto Diaz,UTL,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/robertodiazsxui,robertodiazsxui,Solano,2016-17,solano,2017
21,Jack Pridy,IF,So.,https://www.cccaasports.org/sports/bsb/2016-17/players/jackpridy3lvk,jackpridy3lvk,Solano,2016-17,solano,2017
10,Aaron Corral,IF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/aaroncorralwyy8,aaroncorralwyy8,Solano,2016-17,solano,2017
3,Luke Knoble,OF,So.,https://www.cccaasports.org/sports/bsb/2016-17/players/lukeknoble44wp,lukeknoble44wp,Solano,2016-17,solano,2017
29,Cameron Michael,OF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/cameronmichaelspjf,cameronmichaelspjf,Solano,2016-17,solano,2017
28,Kenney Quilatan,RHP/1B,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/kenneyquilatanj43m,kenneyquilatanj43m,Solano,2016-17,solano,2017
11,Nathan Gutierrez,LHP/1B,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/nathangutierrezb0ms,nathangutierrezb0ms,Solano,2016-17,solano,2017
15,Andrew Flores,IF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewflores7911,andrewflores7911,Solano,2016-17,solano,2017
6,Michael Driscoll,UTL,So.,https://www.cccaasports.org/sports/bsb/2016-17/players/michaeldriscolle9gy,michaeldriscolle9gy,Solano,2016-17,solano,2017
19,Cody Gregory,OF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/codygregoryl2aw,codygregoryl2aw,Solano,2016-17,solano,2017
14,Jorge Chenart,OF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/jorgechenartkj89,jorgechenartkj89,Solano,2016-17,solano,2017
31,Kweisi Samuel,1B,So.,https://www.cccaasports.org/sports/bsb/2016-17/players/kweisisamuel4bpe,kweisisamuel4bpe,Solano,2016-17,solano,2017
9,Elias Diaz,IF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/eliasdiazj5ge,eliasdiazj5ge,Solano,2016-17,solano,2017
13,Trever Schryer,OF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/treverschryervkdb,treverschryervkdb,Solano,2016-17,solano,2017
20,Bryce Prybylinski,1B,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/bryceprybylinski6atz,bryceprybylinski6atz,Solano,2016-17,solano,2017
