No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
33,Jake Mavropoulos,1B/OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jakemavropoulos3cd2,jakemavropoulos3cd2,Oxnard,2013-14,oxnard,2014
14,Ryan Webberly,SS/2B/OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/ryanwebberly7tjg,ryanwebberly7tjg,Oxnard,2013-14,oxnard,2014
24,Daniel Barnett,3B/C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/danielbarnettbegv,danielbarnettbegv,Oxnard,2013-14,oxnard,2014
7,Dustyn Cook,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/dustyncooksy8h,dustyncooksy8h,Oxnard,2013-14,oxnard,2014
18,Julian Ramon,C/OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/julianramon12f3,julianramon12f3,Oxnard,2013-14,oxnard,2014
26,Jeremy Alvarado,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jeremyalvaradox9cf,jeremyalvaradox9cf,Oxnard,2013-14,oxnard,2014
22,Ryan Tinkham,C/1B/OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/ryantinkham9665,ryantinkham9665,Oxnard,2013-14,oxnard,2014
9,Jordan Farris,2B,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jordanfarriscny5,jordanfarriscny5,Oxnard,2013-14,oxnard,2014
23,Jerrett Maas,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jerrettmaasd9za,jerrettmaasd9za,Oxnard,2013-14,oxnard,2014
15,Bronson Shim,P/OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/bronsonshim16eh,bronsonshim16eh,Oxnard,2013-14,oxnard,2014
3,Jeremy Sanchez,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jeremysanchez0upl,jeremysanchez0upl,Oxnard,2013-14,oxnard,2014
5,Shanztyn Agbayani-Shibao,3B,So,https://www.cccaasports.org/sports/bsb/2013-14/players/shanztynagbayanishibaojvgy,shanztynagbayanishibaojvgy,Oxnard,2013-14,oxnard,2014
4,Joey Sunia,2B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/joeysuniaf4qf,joeysuniaf4qf,Oxnard,2013-14,oxnard,2014
8,Joseph Mafnas,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/josephmafnas0s3j,josephmafnas0s3j,Oxnard,2013-14,oxnard,2014
2,Kevin Jamerson,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/kevinjamersonugq4,kevinjamersonugq4,Oxnard,2013-14,oxnard,2014
