No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
25,Malik Bond,OF/RHP,So,https://www.cccaasports.org/sports/bsb/2018-19/players/malikbondwlk2,malikbondwlk2,Mendocino,2018-19,mendocino,2019
27,Joe Brazil,INF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/joebrazilqkcc,joebrazilqkcc,Mendocino,2018-19,mendocino,2019
22,Haden Keller,OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/hadenkellervzz9,hadenkellervzz9,Mendocino,2018-19,mendocino,2019
3,Morgan Edwards,C/OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/morganedwards90po,morganedwards90po,Mendocino,2018-19,mendocino,2019
97,Isaiah Moore,SS/2B,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/isaiahmoorekc7p,isaiahmoorekc7p,Mendocino,2018-19,mendocino,2019
21,Karter Koch,INF/RHP,So,https://www.cccaasports.org/sports/bsb/2018-19/players/karterkochzylv,karterkochzylv,Mendocino,2018-19,mendocino,2019
18,Tyler Carrasco,C,So,https://www.cccaasports.org/sports/bsb/2018-19/players/tylercarrascobvao,tylercarrascobvao,Mendocino,2018-19,mendocino,2019
33,James Wirt,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/jameswirtm22f,jameswirtm22f,Mendocino,2018-19,mendocino,2019
13,Kyle Ellis,3B/2B,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/kyleellis66ch,kyleellis66ch,Mendocino,2018-19,mendocino,2019
7,Dillon Williams,UTL,So,https://www.cccaasports.org/sports/bsb/2018-19/players/dillonwilliamsl06j,dillonwilliamsl06j,Mendocino,2018-19,mendocino,2019
29,Ethan Balogh,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/ethanbaloghpf7i,ethanbaloghpf7i,Mendocino,2018-19,mendocino,2019
12,Mikey Contreras,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/mikeycontrerasl779,mikeycontrerasl779,Mendocino,2018-19,mendocino,2019
57,Alex Dailey,OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/alexdaileyzsgq,alexdaileyzsgq,Mendocino,2018-19,mendocino,2019
15,Logan Barrick,1B/RHP,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/loganbarrickgnls,loganbarrickgnls,Mendocino,2018-19,mendocino,2019
5,Will Iannacone,INF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/williannacone1gn1,williannacone1gn1,Mendocino,2018-19,mendocino,2019
28,Gary Grosjean,RHP,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/garygrosjeandhcr,garygrosjeandhcr,Mendocino,2018-19,mendocino,2019
19,Josue Jaquez,1B,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/josuejaquezk7qi,josuejaquezk7qi,Mendocino,2018-19,mendocino,2019
