No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
8,Tyler Steib,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tylersteib8p68,tylersteib8p68,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
2,Stevie Robinson,2B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/stevierobinsonnnxu,stevierobinsonnnxu,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
12,Jordon Devencenzi,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jordondevencenzisdt8,jordondevencenzisdt8,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
22,Dayton Mellor,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/daytonmellor18on,daytonmellor18on,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
6,Connor Torres,MIF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/connortorresvovb,connortorresvovb,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
16,Rudy Perez,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/rudyperez8vsp,rudyperez8vsp,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
19,Wyatt Castro,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/wyattcastropesi,wyattcastropesi,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
5,Marcus Mastrouboni,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/marcusmastrouboni3ehv,marcusmastrouboni3ehv,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
27,Cj Owens,1B/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/cjowensg5km,cjowensg5km,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
11,Andrew Urbistando,MIF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/andrewurbistando4far,andrewurbistando4far,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
14,Matt Vera,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/mattverafgaz,mattverafgaz,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
3,Phillip Clark,MIF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/phillipclark2k7p,phillipclark2k7p,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
30,Calvin McMiller,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/calvinmcmillerlxbj,calvinmcmillerlxbj,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
7,Josh Bailey,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joshbailey5m76,joshbailey5m76,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
10,Ken Ruffin,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kenruffinj7rk,kenruffinj7rk,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
21,Nick Paine,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nickpaineu4se,nickpaineu4se,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
4,Dominic D'Souza,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dominicdsouza0ftt,dominicdsouza0ftt,San Joaquin  Delta,2012-13,sanjoaquindelta,2013
