No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
5,Isaac Gonzalez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/isaacgonzalezs9jh,isaacgonzalezs9jh,Sequoias,2019-20,sequoias,2020
4,Payton Allen,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/paytonallenc880,paytonallenc880,Sequoias,2019-20,sequoias,2020
29,Flavio Perez jr.,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/flavioperezjr3u3k,flavioperezjr3u3k,Sequoias,2019-20,sequoias,2020
2,Elijah Munoz,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/elijahmunozafem,elijahmunozafem,Sequoias,2019-20,sequoias,2020
3,Maverick Souza,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/mavericksouzakf3a,mavericksouzakf3a,Sequoias,2019-20,sequoias,2020
22,Donte Valdez,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dontevaldezrd84,dontevaldezrd84,Sequoias,2019-20,sequoias,2020
15,Davis Beavers,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/davisbeaversgf7h,davisbeaversgf7h,Sequoias,2019-20,sequoias,2020
17,Cade Sakamoto,OF/LHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/cadesakamoto1sqg,cadesakamoto1sqg,Sequoias,2019-20,sequoias,2020
10,Michael McKernan,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/michaelmckernanu40o,michaelmckernanu40o,Sequoias,2019-20,sequoias,2020
24,Andrew Valdez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/andrewvaldezmlkj,andrewvaldezmlkj,Sequoias,2019-20,sequoias,2020
12,Derek Harris,OF/RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/derekharris6b2v,derekharris6b2v,Sequoias,2019-20,sequoias,2020
30,Casey Miller,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/caseymiller23hr,caseymiller23hr,Sequoias,2019-20,sequoias,2020
11,Jordan Hammer,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jordanhammerevvv,jordanhammerevvv,Sequoias,2019-20,sequoias,2020
26,Samuel Bower,RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/samuelbowerqcqm,samuelbowerqcqm,Sequoias,2019-20,sequoias,2020
21,Nico Joven,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nicojovens7dr,nicojovens7dr,Sequoias,2019-20,sequoias,2020
38,Cole Arteaga,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/colearteagauj1b,colearteagauj1b,Sequoias,2019-20,sequoias,2020
27,Vincent Estrada,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/vincentestradabh2v,vincentestradabh2v,Sequoias,2019-20,sequoias,2020
13,Peter Gonzalez,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/petergonzalez4wud,petergonzalez4wud,Sequoias,2019-20,sequoias,2020
8,Matthew Dias,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/matthewdias6086,matthewdias6086,Sequoias,2019-20,sequoias,2020
32,David Alcantar,UTL,So,https://www.cccaasports.org/sports/bsb/2019-20/players/davidalcantarw0dk,davidalcantarw0dk,Sequoias,2019-20,sequoias,2020
35,Anthony Torres,RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonytorreszyo3,anthonytorreszyo3,Sequoias,2019-20,sequoias,2020
