No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
12,Aaron Reardon,,,https://www.cccaasports.org/sports/bsb/2017-18/players/aaronreardongpnu,aaronreardongpnu,Napa Valley,2017-18,napavalley,2018
30,Justin Banks,,,https://www.cccaasports.org/sports/bsb/2017-18/players/justinbanksg00v,justinbanksg00v,Napa Valley,2017-18,napavalley,2018
1,Brooks Green,,,https://www.cccaasports.org/sports/bsb/2017-18/players/brooksgreensl5p,brooksgreensl5p,Napa Valley,2017-18,napavalley,2018
22,Josh Abraham,,,https://www.cccaasports.org/sports/bsb/2017-18/players/joshabrahamz9xt,joshabrahamz9xt,Napa Valley,2017-18,napavalley,2018
9,Sam Dinerman,,,https://www.cccaasports.org/sports/bsb/2017-18/players/samdinermanmawp,samdinermanmawp,Napa Valley,2017-18,napavalley,2018
8,Clayton Espino,,,https://www.cccaasports.org/sports/bsb/2017-18/players/claytonespinoth7c,claytonespinoth7c,Napa Valley,2017-18,napavalley,2018
3,Andruw Shaw,,,https://www.cccaasports.org/sports/bsb/2017-18/players/andruwshawzbf7,andruwshawzbf7,Napa Valley,2017-18,napavalley,2018
4,Trent Davis,,,https://www.cccaasports.org/sports/bsb/2017-18/players/trentdavisls64,trentdavisls64,Napa Valley,2017-18,napavalley,2018
26,Joey Kassis,,,https://www.cccaasports.org/sports/bsb/2017-18/players/joeykassisddpz,joeykassisddpz,Napa Valley,2017-18,napavalley,2018
17,Hunter Leavitt,,,https://www.cccaasports.org/sports/bsb/2017-18/players/hunterleavittts64,hunterleavittts64,Napa Valley,2017-18,napavalley,2018
24,Tyler Whitehead,,,https://www.cccaasports.org/sports/bsb/2017-18/players/tylerwhiteheadeltd,tylerwhiteheadeltd,Napa Valley,2017-18,napavalley,2018
28,Carter Pennington,,,https://www.cccaasports.org/sports/bsb/2017-18/players/carterpennington5y0a,carterpennington5y0a,Napa Valley,2017-18,napavalley,2018
27,Carter Nott,,,https://www.cccaasports.org/sports/bsb/2017-18/players/carternott5qm9,carternott5qm9,Napa Valley,2017-18,napavalley,2018
5,D'Angelo Greene,,,https://www.cccaasports.org/sports/bsb/2017-18/players/dangelogreenez9h8,dangelogreenez9h8,Napa Valley,2017-18,napavalley,2018
10,Ryan Tolley,,,https://www.cccaasports.org/sports/bsb/2017-18/players/ryantolleyoncu,ryantolleyoncu,Napa Valley,2017-18,napavalley,2018
21,Louis Hall,,,https://www.cccaasports.org/sports/bsb/2017-18/players/louishallrpp8,louishallrpp8,Napa Valley,2017-18,napavalley,2018
6,Addison Holzkamp,,,https://www.cccaasports.org/sports/bsb/2017-18/players/addisonholzkamp8wts,addisonholzkamp8wts,Napa Valley,2017-18,napavalley,2018
15,Jacob Ray,,,https://www.cccaasports.org/sports/bsb/2017-18/players/jacobrayed42,jacobrayed42,Napa Valley,2017-18,napavalley,2018
20,Garrison Gandy,,,https://www.cccaasports.org/sports/bsb/2017-18/players/garrisongandyf98k,garrisongandyf98k,Napa Valley,2017-18,napavalley,2018
2,Nick Adair,,,https://www.cccaasports.org/sports/bsb/2017-18/players/nickadairobj1,nickadairobj1,Napa Valley,2017-18,napavalley,2018
25,Nathan Kaufmann,,,https://www.cccaasports.org/sports/bsb/2017-18/players/nathankaufmannquhi,nathankaufmannquhi,Napa Valley,2017-18,napavalley,2018
