No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
32,Bryce Hara,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brycehara1nk9,brycehara1nk9,Irvine Valley,2011-12,irvinevalley,2012
29,Danny Jimenez,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/dannyjimenez1l2j,dannyjimenez1l2j,Irvine Valley,2011-12,irvinevalley,2012
9,Ryan Wagner,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanwagnerx8wj,ryanwagnerx8wj,Irvine Valley,2011-12,irvinevalley,2012
19,Sean Guite,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/seanguiteezdu,seanguiteezdu,Irvine Valley,2011-12,irvinevalley,2012
7,Scott Kaplan,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/scottkaplanlcpb,scottkaplanlcpb,Irvine Valley,2011-12,irvinevalley,2012
33,Colby Neal-Tan,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/colbynealtani54i,colbynealtani54i,Irvine Valley,2011-12,irvinevalley,2012
15,Camden Huger,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/camdenhuger4e0r,camdenhuger4e0r,Irvine Valley,2011-12,irvinevalley,2012
13,Jordan Geiger,INF/P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/jordangeiger7mii,jordangeiger7mii,Irvine Valley,2011-12,irvinevalley,2012
37,Sam Kim,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/samkimdcft,samkimdcft,Irvine Valley,2011-12,irvinevalley,2012
25,David Stone,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/davidstoneceu0,davidstoneceu0,Irvine Valley,2011-12,irvinevalley,2012
8,Enzio Perez,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/enzioperezslnp,enzioperezslnp,Irvine Valley,2011-12,irvinevalley,2012
27,Brian Glynn,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brianglynnbpri,brianglynnbpri,Irvine Valley,2011-12,irvinevalley,2012
2,Tyler Acevedo,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tyleracevedoqwv7,tyleracevedoqwv7,Irvine Valley,2011-12,irvinevalley,2012
6,Tim Ralston,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/timralstonaqxy,timralstonaqxy,Irvine Valley,2011-12,irvinevalley,2012
10,Eric Peruzzi,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ericperuzzi36d6,ericperuzzi36d6,Irvine Valley,2011-12,irvinevalley,2012
5,Matt Balliet,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/mattballiet43jb,mattballiet43jb,Irvine Valley,2011-12,irvinevalley,2012
24,Jesus Meza,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jesusmeza2g75,jesusmeza2g75,Irvine Valley,2011-12,irvinevalley,2012
3,Mark Wilson,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/markwilsondqr8,markwilsondqr8,Irvine Valley,2011-12,irvinevalley,2012
