No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
23,Zach Chamizo,SS,So,https://www.cccaasports.org/sports/bsb/2022-23/players/zachchamizode5g,zachchamizode5g,Sierra,2022-23,sierra,2023
14,Jack Weise,3B/1B,So,https://www.cccaasports.org/sports/bsb/2022-23/players/jackweise0hzc,jackweise0hzc,Sierra,2022-23,sierra,2023
17,Andrew Paolini,1B/OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/andrewpaolini5qvp,andrewpaolini5qvp,Sierra,2022-23,sierra,2023
19,Alex Johnson,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/alexjohnsoncxiz,alexjohnsoncxiz,Sierra,2022-23,sierra,2023
16,Joshua Hardamon,3B,So,https://www.cccaasports.org/sports/bsb/2022-23/players/joshuahardamonv4d2,joshuahardamonv4d2,Sierra,2022-23,sierra,2023
18,Phoenix Casias,UTIL,So,https://www.cccaasports.org/sports/bsb/2022-23/players/phoenixcasiasthkl,phoenixcasiasthkl,Sierra,2022-23,sierra,2023
24,Andre Chacon,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/andrechaconqipv,andrechaconqipv,Sierra,2022-23,sierra,2023
21,Clayton Coats,C,So,https://www.cccaasports.org/sports/bsb/2022-23/players/claytoncoatswhif,claytoncoatswhif,Sierra,2022-23,sierra,2023
6,Masayuki Kawashima,SS/2B,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/masayukikawashimakt5d,masayukikawashimakt5d,Sierra,2022-23,sierra,2023
27,Jason Harris,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/jasonharrisbqzd,jasonharrisbqzd,Sierra,2022-23,sierra,2023
4,Dillon Wells,2B,So,https://www.cccaasports.org/sports/bsb/2022-23/players/dillonwellspev9,dillonwellspev9,Sierra,2022-23,sierra,2023
20,Joe Plise,C,So,https://www.cccaasports.org/sports/bsb/2022-23/players/joepliseaplv,joepliseaplv,Sierra,2022-23,sierra,2023
30,Zachary Jenkins,OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/zacharyjenkinsiiql,zacharyjenkinsiiql,Sierra,2022-23,sierra,2023
12,Mitsuki Kohno,2B/SS,So,https://www.cccaasports.org/sports/bsb/2022-23/players/mitsukikohnok0op,mitsukikohnok0op,Sierra,2022-23,sierra,2023
32,Conner Smith,C,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/connersmithx32m,connersmithx32m,Sierra,2022-23,sierra,2023
9,Christopher Lopez,SS/3B,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/christopherlopezmoe5,christopherlopezmoe5,Sierra,2022-23,sierra,2023
26,Bradley Morris,C,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/bradleymorris4kc9,bradleymorris4kc9,Sierra,2022-23,sierra,2023
10,Mason Oliphant,OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/masonoliphantnhef,masonoliphantnhef,Sierra,2022-23,sierra,2023
