No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
18,Curran Ozawa-Burns,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/curranozawaburnsfugn,curranozawaburnsfugn,West Valley,2020-21,westvalley,2021
9,Henry Wright,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/henrywrightqyrp,henrywrightqyrp,West Valley,2020-21,westvalley,2021
1,Aran Cox,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/arancox4nnc,arancox4nnc,West Valley,2020-21,westvalley,2021
12,Jacob Serpa,C,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/jacobserpa6kta,jacobserpa6kta,West Valley,2020-21,westvalley,2021
14,Evan Meier,IF/RHP,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/evanmeierjzdb,evanmeierjzdb,West Valley,2020-21,westvalley,2021
27,Kyle Hartmanis,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/kylehartmanis5vkd,kylehartmanis5vkd,West Valley,2020-21,westvalley,2021
2,Weston Scoffone,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/westonscoffone4uqz,westonscoffone4uqz,West Valley,2020-21,westvalley,2021
26,Zachary Apostolo,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/zacharyapostoloimyk,zacharyapostoloimyk,West Valley,2020-21,westvalley,2021
21,Josiah Granados,OF/LHP,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/josiahgranadoss1mj,josiahgranadoss1mj,West Valley,2020-21,westvalley,2021
11,Alexander Howard,C,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/alexanderhowardbl6e,alexanderhowardbl6e,West Valley,2020-21,westvalley,2021
19,Tyler Pereira,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/tylerpereiraduo9,tylerpereiraduo9,West Valley,2020-21,westvalley,2021
10,Jacob Dressler,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/jacobdresslertjjf,jacobdresslertjjf,West Valley,2020-21,westvalley,2021
5,Logan Reulman,C,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/loganreulmanc2yz,loganreulmanc2yz,West Valley,2020-21,westvalley,2021
3,Connor Leaverton,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/connorleavertonq1pw,connorleavertonq1pw,West Valley,2020-21,westvalley,2021
33,Jacob Soto,1B,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/jacobsotodfwf,jacobsotodfwf,West Valley,2020-21,westvalley,2021
37,Caleb Rodriguez,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/calebrodriguezrpn8,calebrodriguezrpn8,West Valley,2020-21,westvalley,2021
47,J.J. Alegria,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/jjalegriahqrz,jjalegriahqrz,West Valley,2020-21,westvalley,2021
13,Anthony Matter,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/anthonymatteridb5,anthonymatteridb5,West Valley,2020-21,westvalley,2021
31,Edward Leglu,C,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/edwardleglucvcy,edwardleglucvcy,West Valley,2020-21,westvalley,2021
6,Jared Reupert,OF,SO,https://www.cccaasports.org/sports/bsb/2020-21/players/jaredreupertra1l,jaredreupertra1l,West Valley,2020-21,westvalley,2021
34,Ryan Kuhne,C,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/ryankuhneabxt,ryankuhneabxt,West Valley,2020-21,westvalley,2021
38,Aiden Garcia,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/aidengarciaunoo,aidengarciaunoo,West Valley,2020-21,westvalley,2021
