No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
12,Robert Haw,INF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/roberthaw8luk,roberthaw8luk,Irvine Valley,2018-19,irvinevalley,2019
4,Ben McConnell,OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/benmcconnellsrlw,benmcconnellsrlw,Irvine Valley,2018-19,irvinevalley,2019
24,Kyle Dobson,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/kyledobson8qf8,kyledobson8qf8,Irvine Valley,2018-19,irvinevalley,2019
15,Pu'ukani De Sa,INF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/puukanidesah33e,puukanidesah33e,Irvine Valley,2018-19,irvinevalley,2019
7,David Rojas,INF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/davidrojaswk3d,davidrojaswk3d,Irvine Valley,2018-19,irvinevalley,2019
2,Trent Whitaker,INF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/trentwhitakerxbkm,trentwhitakerxbkm,Irvine Valley,2018-19,irvinevalley,2019
5,Ryan Santa Cruz,C,So,https://www.cccaasports.org/sports/bsb/2018-19/players/ryansantacruzxeax,ryansantacruzxeax,Irvine Valley,2018-19,irvinevalley,2019
1,Joey Lapolla,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/joeylapollab82b,joeylapollab82b,Irvine Valley,2018-19,irvinevalley,2019
13,Dane Nakatsuka,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/danenakatsuka0diy,danenakatsuka0diy,Irvine Valley,2018-19,irvinevalley,2019
21,Michael Hascup,OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/michaelhascup09ck,michaelhascup09ck,Irvine Valley,2018-19,irvinevalley,2019
9,Luke Armstrong,INF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/lukearmstrong13g6,lukearmstrong13g6,Irvine Valley,2018-19,irvinevalley,2019
20,Spencer Weston,INF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/spencerweston6snz,spencerweston6snz,Irvine Valley,2018-19,irvinevalley,2019
19,Dante Catalino,C,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/dantecatalinoq4qz,dantecatalinoq4qz,Irvine Valley,2018-19,irvinevalley,2019
3,Chris Lopez,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/chrislopezzm53,chrislopezzm53,Irvine Valley,2018-19,irvinevalley,2019
32,Kevin Fowler,1B,So,https://www.cccaasports.org/sports/bsb/2018-19/players/kevinfowler7yz1,kevinfowler7yz1,Irvine Valley,2018-19,irvinevalley,2019
27,Artie Varela,INF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/artievarelay0b1,artievarelay0b1,Irvine Valley,2018-19,irvinevalley,2019
6,Gilberto Gonzalez,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/gilbertogonzalez0fha,gilbertogonzalez0fha,Irvine Valley,2018-19,irvinevalley,2019
14,Beau Turner,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/beauturnerdb8f,beauturnerdb8f,Irvine Valley,2018-19,irvinevalley,2019
10,Keenan Cisneros,P,So,https://www.cccaasports.org/sports/bsb/2018-19/players/keenancisneros5hf5,keenancisneros5hf5,Irvine Valley,2018-19,irvinevalley,2019
30,Victor Vasquez,INF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/victorvasquezagke,victorvasquezagke,Irvine Valley,2018-19,irvinevalley,2019
