No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
15,Khalid Johnson,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/khalidjohnson9glf,khalidjohnson9glf,Contra Costa,2020-21,contracosta,2021
22,Jared Jackson,INF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/jaredjacksony3f9,jaredjacksony3f9,Contra Costa,2020-21,contracosta,2021
10,Ben Jungbluth,C/Inf,So,https://www.cccaasports.org/sports/bsb/2020-21/players/benjungbluth5lxz,benjungbluth5lxz,Contra Costa,2020-21,contracosta,2021
7,Robert Brue,C,So,https://www.cccaasports.org/sports/bsb/2020-21/players/robertbrueif7r,robertbrueif7r,Contra Costa,2020-21,contracosta,2021
33,William Robison,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/williamrobisonb8zr,williamrobisonb8zr,Contra Costa,2020-21,contracosta,2021
4,Fernando Duenas,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/fernandoduenas0ip2,fernandoduenas0ip2,Contra Costa,2020-21,contracosta,2021
25,Miles Russell,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/milesrussellgiv5,milesrussellgiv5,Contra Costa,2020-21,contracosta,2021
24,Kyree Despanie,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/kyreedespaniek9i2,kyreedespaniek9i2,Contra Costa,2020-21,contracosta,2021
9,Josh Fairchild,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/joshfairchildco1w,joshfairchildco1w,Contra Costa,2020-21,contracosta,2021
13,Isaiah Fuller,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/isaiahfuller4ln8,isaiahfuller4ln8,Contra Costa,2020-21,contracosta,2021
1,Darreon Mikeal,INF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/darreonmikealb4li,darreonmikealb4li,Contra Costa,2020-21,contracosta,2021
8,Noah Lewis,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/noahlewisexs9,noahlewisexs9,Contra Costa,2020-21,contracosta,2021
17,Tyree Harris,INF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/tyreeharrisqpzp,tyreeharrisqpzp,Contra Costa,2020-21,contracosta,2021
5,Josh Hamilton,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/joshhamiltons5oj,joshhamiltons5oj,Contra Costa,2020-21,contracosta,2021
