No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
18,Ryan Pierce,Utl,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/ryanpierce3p3y,ryanpierce3p3y,Los Medanos,2021-22,losmedanos,2022
3,Andrew Neil,Utl,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/andrewneilwf7s,andrewneilwf7s,Los Medanos,2021-22,losmedanos,2022
2,Nick Berry,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/nickberrydz6j,nickberrydz6j,Los Medanos,2021-22,losmedanos,2022
10,Colton Trudeau,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/coltontrudeauc7mv,coltontrudeauc7mv,Los Medanos,2021-22,losmedanos,2022
5,Casey Vogan,1B,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/caseyvoganp4fe,caseyvoganp4fe,Los Medanos,2021-22,losmedanos,2022
22,Parker Judy,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/parkerjudyv8le,parkerjudyv8le,Los Medanos,2021-22,losmedanos,2022
4,Tyler Boyce,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/tylerboyces5q7,tylerboyces5q7,Los Medanos,2021-22,losmedanos,2022
21,Yuto Sato,C,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/yutosatowtfd,yutosatowtfd,Los Medanos,2021-22,losmedanos,2022
20,Josh Hardamon,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/joshhardamonzes4,joshhardamonzes4,Los Medanos,2021-22,losmedanos,2022
11,Bubba Rocha,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/bubbarochauetk,bubbarochauetk,Los Medanos,2021-22,losmedanos,2022
19,Seth Gwynn,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/sethgwynn80n6,sethgwynn80n6,Los Medanos,2021-22,losmedanos,2022
12,Tj McCormick v,C,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/tjmccormickv1ktm,tjmccormickv1ktm,Los Medanos,2021-22,losmedanos,2022
13,Jack Murphy,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/jackmurphyq0rd,jackmurphyq0rd,Los Medanos,2021-22,losmedanos,2022
33,Nico Torrez,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/nicotorrezia1m,nicotorrezia1m,Los Medanos,2021-22,losmedanos,2022
26,Preston Wilson,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/prestonwilsonxgl0,prestonwilsonxgl0,Los Medanos,2021-22,losmedanos,2022
6,Alex Gaela,1B,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/alexgaela5vvo,alexgaela5vvo,Los Medanos,2021-22,losmedanos,2022
7,Ryan McKinley,C,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/ryanmckinleyrh5r,ryanmckinleyrh5r,Los Medanos,2021-22,losmedanos,2022
28,Jonathan Hoffmeister,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/jonathanhoffmeisterb1a7,jonathanhoffmeisterb1a7,Los Medanos,2021-22,losmedanos,2022
36,Joquin Murphy,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/joquinmurphy2xzg,joquinmurphy2xzg,Los Medanos,2021-22,losmedanos,2022
1,Marquis Washington,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/marquiswashingtonn0p1,marquiswashingtonn0p1,Los Medanos,2021-22,losmedanos,2022
14,Kai Arellano,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/kaiarellanop2ce,kaiarellanop2ce,Los Medanos,2021-22,losmedanos,2022
