No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
14,Jesus Villegas,C/INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/jesusvillegas1x4o,jesusvillegas1x4o,Southwestern,2021-22,southwestern,2022
31,Justin Brown,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/justinbrownoru7,justinbrownoru7,Southwestern,2021-22,southwestern,2022
1,Adrian Hinojosa,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/adrianhinojosac0em,adrianhinojosac0em,Southwestern,2021-22,southwestern,2022
13,Isaac Almendarez,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/isaacalmendarez0lqm,isaacalmendarez0lqm,Southwestern,2021-22,southwestern,2022
11,Xavier Gonzalez,INF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/xaviergonzalezhm2m,xaviergonzalezhm2m,Southwestern,2021-22,southwestern,2022
22,Eddie King,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/eddiekingc79o,eddiekingc79o,Southwestern,2021-22,southwestern,2022
6,Danny Zepeda,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/dannyzepedau2cq,dannyzepedau2cq,Southwestern,2021-22,southwestern,2022
21,Aaron Garcia,C,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/aarongarciagb2e,aarongarciagb2e,Southwestern,2021-22,southwestern,2022
23,Zak Farris,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/zakfarris9zsd,zakfarris9zsd,Southwestern,2021-22,southwestern,2022
8,Ryan Parker,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/ryanparkerom5a,ryanparkerom5a,Southwestern,2021-22,southwestern,2022
10,Andres Contreras,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/andrescontrerasyy7s,andrescontrerasyy7s,Southwestern,2021-22,southwestern,2022
16,Eric Nakano,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/ericnakanomh3q,ericnakanomh3q,Southwestern,2021-22,southwestern,2022
32,Manny Huerta,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/mannyhuertan3qy,mannyhuertan3qy,Southwestern,2021-22,southwestern,2022
18,Trace Ramos,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/traceramosbok3,traceramosbok3,Southwestern,2021-22,southwestern,2022
12,Max Calwalader,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/maxcalwaladerhwnl,maxcalwaladerhwnl,Southwestern,2021-22,southwestern,2022
3,Kaysen Kajiwara,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/kaysenkajiwarahe5r,kaysenkajiwarahe5r,Southwestern,2021-22,southwestern,2022
26,Eric Markowicz,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/ericmarkowiczx5d0,ericmarkowiczx5d0,Southwestern,2021-22,southwestern,2022
4,Gio Armas,C/RHP,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/gioarmas6c1i,gioarmas6c1i,Southwestern,2021-22,southwestern,2022
36,Adam Amaro,C/INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/adamamaronm5k,adamamaronm5k,Southwestern,2021-22,southwestern,2022
20,Andy Canedo,RHP/INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/andycanedop6e2,andycanedop6e2,Southwestern,2021-22,southwestern,2022
7,Adrian Vallejo,INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/adrianvallejo36ch,adrianvallejo36ch,Southwestern,2021-22,southwestern,2022
17,Hector Acosta,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/hectoracostamzp3,hectoracostamzp3,Southwestern,2021-22,southwestern,2022
25,Jon Ramirez,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/jonramirez8ohh,jonramirez8ohh,Southwestern,2021-22,southwestern,2022
2,Mitchell Tarin,RHP/INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/mitchelltarinqqrw,mitchelltarinqqrw,Southwestern,2021-22,southwestern,2022
27,Jaden Wilcox,RHP,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/jadenwilcoxj9yx,jadenwilcoxj9yx,Southwestern,2021-22,southwestern,2022
9,Heath Miller,RHP/INF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/heathmillerpghn,heathmillerpghn,Southwestern,2021-22,southwestern,2022
