No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
8,Joey Lee,,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/joeyleeyxvu,joeyleeyxvu,Canada,2022-23,canada,2023
15,Ivan Herrera,C,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/ivanherrera7g2z,ivanherrera7g2z,Canada,2022-23,canada,2023
4,Lucas Herrera,IF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/lucasherrerajmgi,lucasherrerajmgi,Canada,2022-23,canada,2023
6,Trevor Leon,IF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/trevorleonv60u,trevorleonv60u,Canada,2022-23,canada,2023
5,Owen Crevelt,IF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/owencreveltkf42,owencreveltkf42,Canada,2022-23,canada,2023
20,Mario Duran,,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/mariodurans6uo,mariodurans6uo,Canada,2022-23,canada,2023
18,Evan Mok,,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/evanmokqs4f,evanmokqs4f,Canada,2022-23,canada,2023
9,John Paul Avila,,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/johnpaulavilaglhz,johnpaulavilaglhz,Canada,2022-23,canada,2023
44,Ben Singler,IF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/bensinglerqd3s,bensinglerqd3s,Canada,2022-23,canada,2023
22,Noah Long,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/noahlongspnz,noahlongspnz,Canada,2022-23,canada,2023
1,Gino Hutchinson,IF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/ginohutchinson2wre,ginohutchinson2wre,Canada,2022-23,canada,2023
12,Tyler Firpo,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/tylerfirpowd0i,tylerfirpowd0i,Canada,2022-23,canada,2023
14,Sebastian Fuchen,IF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/sebastianfuchenwz24,sebastianfuchenwz24,Canada,2022-23,canada,2023
23,Ryan Lapuyade,,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/ryanlapuyade74cy,ryanlapuyade74cy,Canada,2022-23,canada,2023
30,Angelo Ysalva,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/angeloysalva5fem,angeloysalva5fem,Canada,2022-23,canada,2023
13,Jason Arsenault,IF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/jasonarsenaulto9hb,jasonarsenaulto9hb,Canada,2022-23,canada,2023
10,James Courshon,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/jamescourshongcs9,jamescourshongcs9,Canada,2022-23,canada,2023
2,Timyas Del Rosario Concordia,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/timyasdelrosarioconcordiaigpc,timyasdelrosarioconcordiaigpc,Canada,2022-23,canada,2023
25,Nate Cohen,,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/natecohenl1yp,natecohenl1yp,Canada,2022-23,canada,2023
27,Jonathan Sollano,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/jonathansollanorcp0,jonathansollanorcp0,Canada,2022-23,canada,2023
21,Justin Verna,,IF,https://www.cccaasports.org/sports/bsb/2022-23/players/justinverna2obv,justinverna2obv,Canada,2022-23,canada,2023
19,Carson Vance,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/carsonvance4d3h,carsonvance4d3h,Canada,2022-23,canada,2023
