No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
15,Matthew Carrigg,UTIL,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/matthewcarriggvy2v,matthewcarriggvy2v,Modesto,2022-23,modesto,2023
2,Garrett Arnold,C,So,https://www.cccaasports.org/sports/bsb/2022-23/players/garrettarnoldh88y,garrettarnoldh88y,Modesto,2022-23,modesto,2023
6,Hunter Brown,Util,So,https://www.cccaasports.org/sports/bsb/2022-23/players/hunterbrownda2l,hunterbrownda2l,Modesto,2022-23,modesto,2023
3,Julien Nativadad-Lopez,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/juliennativadadlopezl4i6,juliennativadadlopezl4i6,Modesto,2022-23,modesto,2023
23,Jayden Orozco,IF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/jaydenorozco5k7k,jaydenorozco5k7k,Modesto,2022-23,modesto,2023
8,Trent Prokes,OF/LHP,So,https://www.cccaasports.org/sports/bsb/2022-23/players/trentprokes04ht,trentprokes04ht,Modesto,2022-23,modesto,2023
28,Jovon Watkins,1B/OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/jovonwatkinst0dy,jovonwatkinst0dy,Modesto,2022-23,modesto,2023
20,Kai Young,IF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/kaiyoung10f6,kaiyoung10f6,Modesto,2022-23,modesto,2023
22,Landon Nunes,IF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/landonnunesc1jy,landonnunesc1jy,Modesto,2022-23,modesto,2023
24,Aaron Martinez,IF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/aaronmartinez8ht9,aaronmartinez8ht9,Modesto,2022-23,modesto,2023
