No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
2,Ethan Caschetta,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/ethancaschettatjkf,ethancaschettatjkf,Grossmont,2022-23,grossmont,2023
5,Luke Denos,INF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/lukedenospsjq,lukedenospsjq,Grossmont,2022-23,grossmont,2023
8,Noah Lane,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/noahlane7er0,noahlane7er0,Grossmont,2022-23,grossmont,2023
1,Luke Mansy,INF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/lukemansy75uq,lukemansy75uq,Grossmont,2022-23,grossmont,2023
4,Nevan Noonan,INF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/nevannoonanzgqr,nevannoonanzgqr,Grossmont,2022-23,grossmont,2023
28,Cole Duffy,C,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/coleduffy4cpa,coleduffy4cpa,Grossmont,2022-23,grossmont,2023
23,Brodie Romero,INF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/brodieromero4wmu,brodieromero4wmu,Grossmont,2022-23,grossmont,2023
16,Weston Clark,OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/westonclarkfvga,westonclarkfvga,Grossmont,2022-23,grossmont,2023
13,John Taylor,INF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/johntaylorsdfu,johntaylorsdfu,Grossmont,2022-23,grossmont,2023
6,Spence Carswell,OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/spencecarswell0k70,spencecarswell0k70,Grossmont,2022-23,grossmont,2023
14,Juan Nunez,C,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/juannunezgo03,juannunezgo03,Grossmont,2022-23,grossmont,2023
15,Nicholas Rocha,INF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/nicholasrochai30c,nicholasrochai30c,Grossmont,2022-23,grossmont,2023
17,Braeden Ross,OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/braedenrossye04,braedenrossye04,Grossmont,2022-23,grossmont,2023
