No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
2,Chris Stroh,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/chrisstrohp52w,chrisstrohp52w,Glendale,2011-12,glendale,2012
8,Cameron Gardner,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/camerongardner03sd,camerongardner03sd,Glendale,2011-12,glendale,2012
11,Edgar Montes,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/edgarmontesmmx3,edgarmontesmmx3,Glendale,2011-12,glendale,2012
9,Ruben Padilla,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/rubenpadillav0ph,rubenpadillav0ph,Glendale,2011-12,glendale,2012
4,Matt McCallister,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mattmccallisterl0hd,mattmccallisterl0hd,Glendale,2011-12,glendale,2012
3,Sergio Plasencia,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/sergioplasencia7rko,sergioplasencia7rko,Glendale,2011-12,glendale,2012
22,Julian Jarrard,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/julianjarrardrpfq,julianjarrardrpfq,Glendale,2011-12,glendale,2012
5,Adam Ochart,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/adamochart4aaf,adamochart4aaf,Glendale,2011-12,glendale,2012
35,Anthony Esparza,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonyesparzamo95,anthonyesparzamo95,Glendale,2011-12,glendale,2012
7,Nick Bozeman,INF/P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/nickbozeman9lll,nickbozeman9lll,Glendale,2011-12,glendale,2012
32,Robert DeSantiago,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/robertdesantiagonqbu,robertdesantiagonqbu,Glendale,2011-12,glendale,2012
10,Austin Walker,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/austinwalkerwb7k,austinwalkerwb7k,Glendale,2011-12,glendale,2012
1,David Garcia,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/davidgarciaobzn,davidgarciaobzn,Glendale,2011-12,glendale,2012
15,Jose Marquez,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/josemarquezhn1p,josemarquezhn1p,Glendale,2011-12,glendale,2012
31,Trevor Trinidad,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/trevortrinidadvt11,trevortrinidadvt11,Glendale,2011-12,glendale,2012
27,Chris Whitmer,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/chriswhitmera84g,chriswhitmera84g,Glendale,2011-12,glendale,2012
6,Chris Carlin,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/chriscarlinnx3z,chriscarlinnx3z,Glendale,2011-12,glendale,2012
16,Enrique Osuna,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/enriqueosunajtv2,enriqueosunajtv2,Glendale,2011-12,glendale,2012
25,Sam Frakes,P/C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/samfrakeslieg,samfrakeslieg,Glendale,2011-12,glendale,2012
28,Cody Heaton,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/codyheatonsvv5,codyheatonsvv5,Glendale,2011-12,glendale,2012
41,Anthony Cappiello,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonycappiellooghn,anthonycappiellooghn,Glendale,2011-12,glendale,2012
