No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
30,Mark Hernandez,3B,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/markhernandezpevh,markhernandezpevh,Oxnard,2019-20,oxnard,2020
24,Austin Maciel,C/1B,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/austinmacielyhbz,austinmacielyhbz,Oxnard,2019-20,oxnard,2020
25,Taylor Tractenberg,,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/taylortractenbergj1j2,taylortractenbergj1j2,Oxnard,2019-20,oxnard,2020
3,Raul Sandoval,OF/P,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/raulsandoval3zc4,raulsandoval3zc4,Oxnard,2019-20,oxnard,2020
12,Anthony Magdaleno,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonymagdalenoawuo,anthonymagdalenoawuo,Oxnard,2019-20,oxnard,2020
34,Nicholas Wolfrey,,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/nicholaswolfreyxr84,nicholaswolfreyxr84,Oxnard,2019-20,oxnard,2020
2,Michael Jester,P/OF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/michaeljesterm4pu,michaeljesterm4pu,Oxnard,2019-20,oxnard,2020
5,Trevor Hammond,,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/trevorhammondrn4l,trevorhammondrn4l,Oxnard,2019-20,oxnard,2020
14,Colin Freeman,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/colinfreemanq6jt,colinfreemanq6jt,Oxnard,2019-20,oxnard,2020
11,Salud Martinez,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/saludmartinezwsq1,saludmartinezwsq1,Oxnard,2019-20,oxnard,2020
6,Alejandro Chavez,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/alejandrochavezkoon,alejandrochavezkoon,Oxnard,2019-20,oxnard,2020
7,Kurt Trotter,C,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/kurttrotter2ngn,kurttrotter2ngn,Oxnard,2019-20,oxnard,2020
9,Isaiah Alvarez,OF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/isaiahalvarez83o6,isaiahalvarez83o6,Oxnard,2019-20,oxnard,2020
22,Josiah Sanders,,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/josiahsanderseapv,josiahsanderseapv,Oxnard,2019-20,oxnard,2020
17,Cade Morrison,P,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/cademorrisonn2lw,cademorrisonn2lw,Oxnard,2019-20,oxnard,2020
