No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
11,Jeremy Dial,P/OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jeremydialscq3,jeremydialscq3,Imperial Valley,2013-14,imperialvalley,2014
5,Isaiah Cruz,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/isaiahcruzogsg,isaiahcruzogsg,Imperial Valley,2013-14,imperialvalley,2014
31,Oscar Ruiz,P/INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/oscarruizjnib,oscarruizjnib,Imperial Valley,2013-14,imperialvalley,2014
4,Jar Espinoza,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jarespinozah5r4,jarespinozah5r4,Imperial Valley,2013-14,imperialvalley,2014
33,Gilbert Cano,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/gilbertcanoj5bu,gilbertcanoj5bu,Imperial Valley,2013-14,imperialvalley,2014
1,Gio Leon,P/OF/INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/gioleonp1in,gioleonp1in,Imperial Valley,2013-14,imperialvalley,2014
23,Rena Montano,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/renamontanomgkf,renamontanomgkf,Imperial Valley,2013-14,imperialvalley,2014
26,Jays Sanchez,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jayssancheznird,jayssancheznird,Imperial Valley,2013-14,imperialvalley,2014
18,Manu Cajigas,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/manucajigas54gx,manucajigas54gx,Imperial Valley,2013-14,imperialvalley,2014
3,Chri Mendoza,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/chrimendozaif6s,chrimendozaif6s,Imperial Valley,2013-14,imperialvalley,2014
2,Juan Valdez,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/juanvaldez07yp,juanvaldez07yp,Imperial Valley,2013-14,imperialvalley,2014
9,Ricar Vargas,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/ricarvargaskum2,ricarvargaskum2,Imperial Valley,2013-14,imperialvalley,2014
6,Carl Salgado,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/carlsalgado453h,carlsalgado453h,Imperial Valley,2013-14,imperialvalley,2014
14,Domin Paramo,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/dominparamo2crq,dominparamo2crq,Imperial Valley,2013-14,imperialvalley,2014
16,Carl Benitez,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/carlbenitez3prk,carlbenitez3prk,Imperial Valley,2013-14,imperialvalley,2014
27,Jame Seymore,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jameseymorejefy,jameseymorejefy,Imperial Valley,2013-14,imperialvalley,2014
17,Jacob Reeves,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jacobreeves3uzl,jacobreeves3uzl,Imperial Valley,2013-14,imperialvalley,2014
28,Jare Mendoza,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jaremendoza2sag,jaremendoza2sag,Imperial Valley,2013-14,imperialvalley,2014
29,Mari Vazquez,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/marivazquez2lvj,marivazquez2lvj,Imperial Valley,2013-14,imperialvalley,2014
