No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
8,Blake James,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/blakejameshixd,blakejameshixd,Citrus,2012-13,citrus,2013
20,Mike Rowland,OF/INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/mikerowland9haq,mikerowland9haq,Citrus,2012-13,citrus,2013
32,Warren Fishback,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/warrenfishbackyihv,warrenfishbackyihv,Citrus,2012-13,citrus,2013
21,William Ouellette,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/williamouellette2lg5,williamouellette2lg5,Citrus,2012-13,citrus,2013
29,Brandon Benson,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonbenson67t8,brandonbenson67t8,Citrus,2012-13,citrus,2013
5,Jonathon Reynoso,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jonathonreynosomrys,jonathonreynosomrys,Citrus,2012-13,citrus,2013
13,Jayson De La Pena,UTIL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jaysondelapena1xya,jaysondelapena1xya,Citrus,2012-13,citrus,2013
16,Joshua Page,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joshuapage8mpk,joshuapage8mpk,Citrus,2012-13,citrus,2013
23,Rodnee Little,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/rodneelittlevyem,rodneelittlevyem,Citrus,2012-13,citrus,2013
27,Matthew Reynoso,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/matthewreynosopuvc,matthewreynosopuvc,Citrus,2012-13,citrus,2013
38,Nathan Virgen,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nathanvirgeni2wk,nathanvirgeni2wk,Citrus,2012-13,citrus,2013
31,Michael Bradley,C/INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/michaelbradley236x,michaelbradley236x,Citrus,2012-13,citrus,2013
6,Keith Cooper,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/keithcooperlvm6,keithcooperlvm6,Citrus,2012-13,citrus,2013
10,Shawn Sweeney,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/shawnsweeneyr55f,shawnsweeneyr55f,Citrus,2012-13,citrus,2013
19,William Walters,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/williamwalters1euw,williamwalters1euw,Citrus,2012-13,citrus,2013
9,Nick Simons,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nicksimonss4if,nicksimonss4if,Citrus,2012-13,citrus,2013
7,Jordan Kamakea,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jordankamakeak3ca,jordankamakeak3ca,Citrus,2012-13,citrus,2013
30,Jorge Zepeda,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jorgezepeda0blc,jorgezepeda0blc,Citrus,2012-13,citrus,2013
36,Jon Paolo D'Este,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jonpaolodesteyro5,jonpaolodesteyro5,Citrus,2012-13,citrus,2013
3,Taylor Jauregui,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/taylorjaureguiyys6,taylorjaureguiyys6,Citrus,2012-13,citrus,2013
40,Eric Tellaroja,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/erictellarojauwzu,erictellarojauwzu,Citrus,2012-13,citrus,2013
