No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
9,Anthony Pomilia,3B / SS,So,https://www.cccaasports.org/sports/bsb/2020-21/players/anthonypomiliafmca,anthonypomiliafmca,Marin,2020-21,marin,2021
10,Dionathan Cornet,3B,So,https://www.cccaasports.org/sports/bsb/2020-21/players/dionathancorneti3l5,dionathancorneti3l5,Marin,2020-21,marin,2021
34,Joey Loveless,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/joeylovelesstm4f,joeylovelesstm4f,Marin,2020-21,marin,2021
11,Eric Woodrow,LHP/OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/ericwoodrow7el9,ericwoodrow7el9,Marin,2020-21,marin,2021
25,Donovan Ratfield,,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/donovanratfieldnt29,donovanratfieldnt29,Marin,2020-21,marin,2021
35,Jack Morken,,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/jackmorkenllsw,jackmorkenllsw,Marin,2020-21,marin,2021
12,Jacob Campbell,2B,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/jacobcampbell02lh,jacobcampbell02lh,Marin,2020-21,marin,2021
23,Riley Phelan,,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/rileyphelanw3pe,rileyphelanw3pe,Marin,2020-21,marin,2021
24,Nick George,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/nickgeorge8r9k,nickgeorge8r9k,Marin,2020-21,marin,2021
7,Luigi Albano-Dito,1B/P,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/luigialbanoditorxpk,luigialbanoditorxpk,Marin,2020-21,marin,2021
2,Johnny Tarantino,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/johnnytarantinobpz7,johnnytarantinobpz7,Marin,2020-21,marin,2021
8,Martin Sanchez,IF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/martinsanchezmcwg,martinsanchezmcwg,Marin,2020-21,marin,2021
31,Steven Elsner,,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/stevenelsner1ujb,stevenelsner1ujb,Marin,2020-21,marin,2021
22,Oscar Urbina,RF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/oscarurbinau4yr,oscarurbinau4yr,Marin,2020-21,marin,2021
28,Jonah Bauer,,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/jonahbauerl5op,jonahbauerl5op,Marin,2020-21,marin,2021
16,Trent Free,Utl/P,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/trentfree8rl7,trentfree8rl7,Marin,2020-21,marin,2021
4,Riley Cronin,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/rileycronin7yim,rileycronin7yim,Marin,2020-21,marin,2021
13,William Tamura Miller,,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/williamtamuramiller7hwl,williamtamuramiller7hwl,Marin,2020-21,marin,2021
