No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
19,Jared James,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jaredjames3bye,jaredjames3bye,Sacramento City,2013-14,sacramentocity,2014
25,Jerrod Bravo,INF/C,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jerrodbravoyic7,jerrodbravoyic7,Sacramento City,2013-14,sacramentocity,2014
17,Robby Link,1B/OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/robbylink1p6s,robbylink1p6s,Sacramento City,2013-14,sacramentocity,2014
3,Austin Spainhour,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/austinspainhour04a3,austinspainhour04a3,Sacramento City,2013-14,sacramentocity,2014
14,Jorge Perez,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jorgeperezo9d5,jorgeperezo9d5,Sacramento City,2013-14,sacramentocity,2014
5,Matt Caselli,UTL,So,https://www.cccaasports.org/sports/bsb/2013-14/players/mattcaselliol6o,mattcaselliol6o,Sacramento City,2013-14,sacramentocity,2014
7,Tyler Houlihan,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/tylerhoulihansndo,tylerhoulihansndo,Sacramento City,2013-14,sacramentocity,2014
45,Timothy Hall,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/timothyhallagws,timothyhallagws,Sacramento City,2013-14,sacramentocity,2014
37,Kashka Dudley,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/kashkadudley672t,kashkadudley672t,Sacramento City,2013-14,sacramentocity,2014
23,Cristian Bracero,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/cristianbracero39ba,cristianbracero39ba,Sacramento City,2013-14,sacramentocity,2014
22,Nelson Muniz,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/nelsonmunizrbor,nelsonmunizrbor,Sacramento City,2013-14,sacramentocity,2014
1,Bryce Gieseke,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/brycegiesekeeevi,brycegiesekeeevi,Sacramento City,2013-14,sacramentocity,2014
27,Adam Grindheim,UTL,So,https://www.cccaasports.org/sports/bsb/2013-14/players/adamgrindheimleeo,adamgrindheimleeo,Sacramento City,2013-14,sacramentocity,2014
18,Alex Muzzi,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/alexmuzzii16q,alexmuzzii16q,Sacramento City,2013-14,sacramentocity,2014
34,Nolan Ryan,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/nolanryansb8r,nolanryansb8r,Sacramento City,2013-14,sacramentocity,2014
2,Eddie Sievers,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/eddiesieversow65,eddiesieversow65,Sacramento City,2013-14,sacramentocity,2014
20,Brian Ingram,1B/C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/brianingramj9yi,brianingramj9yi,Sacramento City,2013-14,sacramentocity,2014
33,Jalen Brown,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jalenbrownhou3,jalenbrownhou3,Sacramento City,2013-14,sacramentocity,2014
52,Kyle Blakeman,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/kyleblakemanbou8,kyleblakemanbou8,Sacramento City,2013-14,sacramentocity,2014
29,Harrison Stone,1B/3B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/harrisonstonekez2,harrisonstonekez2,Sacramento City,2013-14,sacramentocity,2014
