No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
18,Anthony Davis,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonydaviss1mn,anthonydaviss1mn,Cerro Coso,2019-20,cerrocoso,2020
27,Kevin Verduzco,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/kevinverduzcoplsp,kevinverduzcoplsp,Cerro Coso,2019-20,cerrocoso,2020
5,Nicholas Erickson,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/nicholasericksoncxh2,nicholasericksoncxh2,Cerro Coso,2019-20,cerrocoso,2020
28,Michael Doerr,OF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/michaeldoerrhbax,michaeldoerrhbax,Cerro Coso,2019-20,cerrocoso,2020
23,Tito Hernandez,OF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/titohernandezxhxc,titohernandezxhxc,Cerro Coso,2019-20,cerrocoso,2020
9,Luis Reyes,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/luisreyes420j,luisreyes420j,Cerro Coso,2019-20,cerrocoso,2020
2,Jovani Diaz,,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/jovanidiazxic6,jovanidiazxic6,Cerro Coso,2019-20,cerrocoso,2020
17,Zach Anderson,,R-Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/zachandersons18t,zachandersons18t,Cerro Coso,2019-20,cerrocoso,2020
21,Bruce Yanez,IF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/bruceyaneza7q7,bruceyaneza7q7,Cerro Coso,2019-20,cerrocoso,2020
19,Stefon Reyes,,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/stefonreyesi78y,stefonreyesi78y,Cerro Coso,2019-20,cerrocoso,2020
22,Brooks Raby,,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/brooksrabyk58p,brooksrabyk58p,Cerro Coso,2019-20,cerrocoso,2020
14,Jackson LeLeux,,Sophomore,https://www.cccaasports.org/sports/bsb/2019-20/players/jacksonleleux6gv4,jacksonleleux6gv4,Cerro Coso,2019-20,cerrocoso,2020
25,Ryan Brennan,OF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/ryanbrennang6rn,ryanbrennang6rn,Cerro Coso,2019-20,cerrocoso,2020
26,Enrique Rodriguez,IF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/enriquerodriguezstbi,enriquerodriguezstbi,Cerro Coso,2019-20,cerrocoso,2020
30,Jhonn Cabrera,OF,Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/jhonncabrerakvls,jhonncabrerakvls,Cerro Coso,2019-20,cerrocoso,2020
11,Anthony DeHaro,IF,R-Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonydeharohpce,anthonydeharohpce,Cerro Coso,2019-20,cerrocoso,2020
33,Connor Christian,,R-Freshman,https://www.cccaasports.org/sports/bsb/2019-20/players/connorchristiannnc7,connorchristiannnc7,Cerro Coso,2019-20,cerrocoso,2020
