No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
31,PJ DeZotell,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/pjdezotelljh6v,pjdezotelljh6v,Pasadena,2013-14,pasadena,2014
9,Bobby Fraijo,SS,So,https://www.cccaasports.org/sports/bsb/2013-14/players/bobbyfraijojbhs,bobbyfraijojbhs,Pasadena,2013-14,pasadena,2014
8,Steven San Miguel,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/stevensanmiguel4jqm,stevensanmiguel4jqm,Pasadena,2013-14,pasadena,2014
3,John Sevilla,1B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/johnsevillal3mo,johnsevillal3mo,Pasadena,2013-14,pasadena,2014
27,Eric Grajeda,3B/2B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/ericgrajedanqzv,ericgrajedanqzv,Pasadena,2013-14,pasadena,2014
16,Nick Perez,1B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/nickperez8iu8,nickperez8iu8,Pasadena,2013-14,pasadena,2014
25,Jason Clark,C,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jasonclark8oq3,jasonclark8oq3,Pasadena,2013-14,pasadena,2014
15,Kai Nakamura,2B/SS,So,https://www.cccaasports.org/sports/bsb/2013-14/players/kainakamura7drw,kainakamura7drw,Pasadena,2013-14,pasadena,2014
21,Macrin Gallardo,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/macringallardo5bsd,macringallardo5bsd,Pasadena,2013-14,pasadena,2014
6,Arnaldo Limon,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/arnaldolimonzcek,arnaldolimonzcek,Pasadena,2013-14,pasadena,2014
33,Jimmy Cramer,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jimmycramerbsec,jimmycramerbsec,Pasadena,2013-14,pasadena,2014
2,Cody Van-Es,2B,So,https://www.cccaasports.org/sports/bsb/2013-14/players/codyvanesr0zx,codyvanesr0zx,Pasadena,2013-14,pasadena,2014
1,Jerry Ponce,3B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jerryponceawv3,jerryponceawv3,Pasadena,2013-14,pasadena,2014
17,Dylan Kicken,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/dylankickenpoz1,dylankickenpoz1,Pasadena,2013-14,pasadena,2014
4,Lorenzo Dominguez,SS,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/lorenzodominguezqmty,lorenzodominguezqmty,Pasadena,2013-14,pasadena,2014
11,James Cathey,3B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jamescathey3g2b,jamescathey3g2b,Pasadena,2013-14,pasadena,2014
30,Ruben Mendia,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/rubenmendia9fzy,rubenmendia9fzy,Pasadena,2013-14,pasadena,2014
24,John Flores,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/johnfloressa1i,johnfloressa1i,Pasadena,2013-14,pasadena,2014
19,Ryan Reyes,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/ryanreyesl9kw,ryanreyesl9kw,Pasadena,2013-14,pasadena,2014
7,Joseph Magdaleno,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/josephmagdalenoki4k,josephmagdalenoki4k,Pasadena,2013-14,pasadena,2014
