No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
21,Gabe Arellano,CF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/gabearellanodufv,gabearellanodufv,Pasadena City,2019-20,pasadenacity,2020
4,Aryonis Harrison,LF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/aryonisharrisonhzvm,aryonisharrisonhzvm,Pasadena City,2019-20,pasadenacity,2020
22,Marco Martinez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/marcomartinezfciq,marcomartinezfciq,Pasadena City,2019-20,pasadenacity,2020
3,Jacob Ogle,SS,So*,https://www.cccaasports.org/sports/bsb/2019-20/players/jacoboglerrjx,jacoboglerrjx,Pasadena City,2019-20,pasadenacity,2020
34,Thomas Kolling,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/thomaskolling1d1c,thomaskolling1d1c,Pasadena City,2019-20,pasadenacity,2020
16,Tai Walton,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/taiwalton4b9k,taiwalton4b9k,Pasadena City,2019-20,pasadenacity,2020
15,Dino Miranda,1B,So*,https://www.cccaasports.org/sports/bsb/2019-20/players/dinomirandaw2rm,dinomirandaw2rm,Pasadena City,2019-20,pasadenacity,2020
7,Erik Lewis,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/eriklewish87o,eriklewish87o,Pasadena City,2019-20,pasadenacity,2020
25,Jaren Surdo,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jarensurdoi0r6,jarensurdoi0r6,Pasadena City,2019-20,pasadenacity,2020
8,Matthew Gokey,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/matthewgokey5snr,matthewgokey5snr,Pasadena City,2019-20,pasadenacity,2020
10,Tyler Quintero,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/tylerquintero9jsz,tylerquintero9jsz,Pasadena City,2019-20,pasadenacity,2020
9,Moises Nolasco Sanchez,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/moisesnolascosanchezh79u,moisesnolascosanchezh79u,Pasadena City,2019-20,pasadenacity,2020
1,Darren Hunter II,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/darrenhunteriileko,darrenhunteriileko,Pasadena City,2019-20,pasadenacity,2020
23,Brennen Mace,23,So,https://www.cccaasports.org/sports/bsb/2019-20/players/brennenmacepca6,brennenmacepca6,Pasadena City,2019-20,pasadenacity,2020
28,Jayden Scott,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jaydenscott3ael,jaydenscott3ael,Pasadena City,2019-20,pasadenacity,2020
6,Revin Diego,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/revindiegomjld,revindiegomjld,Pasadena City,2019-20,pasadenacity,2020
14,Collin Johnson,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/collinjohnsonrg38,collinjohnsonrg38,Pasadena City,2019-20,pasadenacity,2020
