No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
25,Dustin Miller,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/dustinmillergi8s,dustinmillergi8s,Cuesta,2015-16,cuesta,2016
5,Garrett Giovanelli,SS,So,https://www.cccaasports.org/sports/bsb/2015-16/players/garrettgiovanellijzqv,garrettgiovanellijzqv,Cuesta,2015-16,cuesta,2016
4,Josh Medina,3B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/joshmedinah52s,joshmedinah52s,Cuesta,2015-16,cuesta,2016
16,Jacob George,INF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/jacobgeorgee8nv,jacobgeorgee8nv,Cuesta,2015-16,cuesta,2016
35,Tanner Bos,1B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/tannerbosokti,tannerbosokti,Cuesta,2015-16,cuesta,2016
49,Hunter Reade,3B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/hunterreadef91x,hunterreadef91x,Cuesta,2015-16,cuesta,2016
12,Nick Burnham,RHP/OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/nickburnhamlv9t,nickburnhamlv9t,Cuesta,2015-16,cuesta,2016
26,Nate Javine,C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/natejavinevhlp,natejavinevhlp,Cuesta,2015-16,cuesta,2016
33,Nick Rutckyj,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/nickrutckyjnuf1,nickrutckyjnuf1,Cuesta,2015-16,cuesta,2016
23,Will Ruiz,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/willruiz1ipe,willruiz1ipe,Cuesta,2015-16,cuesta,2016
28,Cayce Rocco,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/cayceroccobq2j,cayceroccobq2j,Cuesta,2015-16,cuesta,2016
15,TK McWhertor,C,So,https://www.cccaasports.org/sports/bsb/2015-16/players/tkmcwhertor82ue,tkmcwhertor82ue,Cuesta,2015-16,cuesta,2016
21,Robbie Silva,1B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/robbiesilvafp1t,robbiesilvafp1t,Cuesta,2015-16,cuesta,2016
30,Andrew Pifferini,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/andrewpifferinipyr0,andrewpifferinipyr0,Cuesta,2015-16,cuesta,2016
17,John Nejedly,INF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/johnnejedlymgxm,johnnejedlymgxm,Cuesta,2015-16,cuesta,2016
14,Brad Caraccioli,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/bradcaracciolihuj5,bradcaracciolihuj5,Cuesta,2015-16,cuesta,2016
8,Todd Valliere,2B/OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/toddvalliere5uzm,toddvalliere5uzm,Cuesta,2015-16,cuesta,2016
9,Stephen Chipman,UTL,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/stephenchipman1bcs,stephenchipman1bcs,Cuesta,2015-16,cuesta,2016
6,Aaron Pado,INF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/aaronpado5y3l,aaronpado5y3l,Cuesta,2015-16,cuesta,2016
