No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
7,Cade Gotta,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/cadegotta6mz4,cadegotta6mz4,Riverside,2011-12,riverside,2012
23,Daniel Arellano,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/danielarellanox1et,danielarellanox1et,Riverside,2011-12,riverside,2012
6,Ryan Garvey,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ryangarveyo7mm,ryangarveyo7mm,Riverside,2011-12,riverside,2012
34,Seth Walston,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/sethwalstonl5av,sethwalstonl5av,Riverside,2011-12,riverside,2012
10,Brad Burcroff,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/bradburcroff7b4i,bradburcroff7b4i,Riverside,2011-12,riverside,2012
14,Grady Espinosa,IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/gradyespinosawemu,gradyespinosawemu,Riverside,2011-12,riverside,2012
21,Ricardo Rodriguez,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ricardorodriguezqc0l,ricardorodriguezqc0l,Riverside,2011-12,riverside,2012
29,Nick Bruno,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/nickbrunoxg28,nickbrunoxg28,Riverside,2011-12,riverside,2012
40,Jacob Rogers,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/jacobrogersx7ra,jacobrogersx7ra,Riverside,2011-12,riverside,2012
17,Jake Middleton,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jakemiddletonzs2a,jakemiddletonzs2a,Riverside,2011-12,riverside,2012
27,Elijah Briseno,IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/elijahbrisenolygf,elijahbrisenolygf,Riverside,2011-12,riverside,2012
2,Kadyn Glass,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/kadynglassu0du,kadynglassu0du,Riverside,2011-12,riverside,2012
3,Brandon Van horn,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/brandonvanhorncoom,brandonvanhorncoom,Riverside,2011-12,riverside,2012
39,Jackson Jones,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jacksonjones6il8,jacksonjones6il8,Riverside,2011-12,riverside,2012
37,Joe Ortuno,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/joeortunoq3fy,joeortunoq3fy,Riverside,2011-12,riverside,2012
22,Maurice Rodriguez,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/mauricerodriguezqwym,mauricerodriguezqwym,Riverside,2011-12,riverside,2012
19,Chase Cuckovich,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/chasecuckovich97um,chasecuckovich97um,Riverside,2011-12,riverside,2012
8,Kc Huth,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/kchuth2yzv,kchuth2yzv,Riverside,2011-12,riverside,2012
44,Tyler Rahier,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tylerrahiersvw9,tylerrahiersvw9,Riverside,2011-12,riverside,2012
18,Blake Burrell,RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/blakeburrellvyb9,blakeburrellvyb9,Riverside,2011-12,riverside,2012
16,Matt Chabot,RHP,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mattchabotghu8,mattchabotghu8,Riverside,2011-12,riverside,2012
41,Travis Mitchell,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/travismitchellzg81,travismitchellzg81,Riverside,2011-12,riverside,2012
4,Joseph Molina,RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/josephmolinajgel,josephmolinajgel,Riverside,2011-12,riverside,2012
