No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
5,Danny Rodriguez,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/dannyrodriguezqfvn,dannyrodriguezqfvn,Long Beach,2022-23,longbeach,2023
2,Olin Snakenborg,SS,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/olinsnakenborgketz,olinsnakenborgketz,Long Beach,2022-23,longbeach,2023
19,Raul Garcia,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/raulgarciayx2j,raulgarciayx2j,Long Beach,2022-23,longbeach,2023
3,Justin Santoyo,INF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/justinsantoyot16e,justinsantoyot16e,Long Beach,2022-23,longbeach,2023
1,Evan Vazquez,RHP/INF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/evanvazquez7sgb,evanvazquez7sgb,Long Beach,2022-23,longbeach,2023
6,Malik Clayton,C,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/malikclayton2ary,malikclayton2ary,Long Beach,2022-23,longbeach,2023
10,Xander McLaurin,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/xandermclaurinekhm,xandermclaurinekhm,Long Beach,2022-23,longbeach,2023
34,William Schwab,1B,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/williamschwabh5x1,williamschwabh5x1,Long Beach,2022-23,longbeach,2023
27,Ryan Geck,UTL,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/ryangeckrw6w,ryangeckrw6w,Long Beach,2022-23,longbeach,2023
21,Davis Grawey,INF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/davisgraweymsvk,davisgraweymsvk,Long Beach,2022-23,longbeach,2023
13,Cody Lagafuaina,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/codylagafuaina4b5i,codylagafuaina4b5i,Long Beach,2022-23,longbeach,2023
44,AJ Quezada,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/ajquezada1ndp,ajquezada1ndp,Long Beach,2022-23,longbeach,2023
12,Reef Danner,INF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/reefdanner1sr0,reefdanner1sr0,Long Beach,2022-23,longbeach,2023
4,Jake Marr,C,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/jakemarrxlx1,jakemarrxlx1,Long Beach,2022-23,longbeach,2023
8,Isaac Quiroz,INF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/isaacquiroz9wb9,isaacquiroz9wb9,Long Beach,2022-23,longbeach,2023
29,Justin Stembridge,1B,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/justinstembridge0b81,justinstembridge0b81,Long Beach,2022-23,longbeach,2023
30,Tito Haycox,C,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/titohaycoxpmrj,titohaycoxpmrj,Long Beach,2022-23,longbeach,2023
32,Tyler Bermundo,OF/LHP,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/tylerbermundoxla4,tylerbermundoxla4,Long Beach,2022-23,longbeach,2023
14,Eduardo Diaz,C,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/eduardodiazlldc,eduardodiazlldc,Long Beach,2022-23,longbeach,2023
20,Noah Lomeli,C,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/noahlomelimy71,noahlomelimy71,Long Beach,2022-23,longbeach,2023
