No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
11,Noah Marcelo,INF/OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/noahmarcelozufi,noahmarcelozufi,Skyline,2019-20,skyline,2020
3,Trey Zahursky,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/treyzahurskyr9xb,treyzahurskyr9xb,Skyline,2019-20,skyline,2020
2,Jack Mettam,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jackmettamvhp4,jackmettamvhp4,Skyline,2019-20,skyline,2020
6,Cameron Grant,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/camerongrantsqoz,camerongrantsqoz,Skyline,2019-20,skyline,2020
9,Levi Stubbles,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/levistubbleslsf4,levistubbleslsf4,Skyline,2019-20,skyline,2020
14,Jeremy Keller,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jeremykeller05r0,jeremykeller05r0,Skyline,2019-20,skyline,2020
8,Andrew Roy,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/andrewroyn8v1,andrewroyn8v1,Skyline,2019-20,skyline,2020
15,Jack Harris,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jackharris23i1,jackharris23i1,Skyline,2019-20,skyline,2020
33,Carlos Solis Jr,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/carlossolisjreqp3,carlossolisjreqp3,Skyline,2019-20,skyline,2020
13,Cruise Thompson,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/cruisethompson8ohy,cruisethompson8ohy,Skyline,2019-20,skyline,2020
32,Matt Leong,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/mattleongxtgn,mattleongxtgn,Skyline,2019-20,skyline,2020
12,Tyler White,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/tylerwhitelzdu,tylerwhitelzdu,Skyline,2019-20,skyline,2020
19,Matt O'Mahoney,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/mattomahoneypzws,mattomahoneypzws,Skyline,2019-20,skyline,2020
1,Jack Dietz,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jackdietz7hbq,jackdietz7hbq,Skyline,2019-20,skyline,2020
28,Adrian Colmeneras,P,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/adriancolmenerasmfwy,adriancolmenerasmfwy,Skyline,2019-20,skyline,2020
