No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
12,Ayden Markovich,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/aydenmarkovichln81,aydenmarkovichln81,Porterville,2022-23,porterville,2023
34,Chris Ortega,INF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/chrisortegawz0m,chrisortegawz0m,Porterville,2022-23,porterville,2023
24,Levi Hall,OF/1B,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/levihall8xdo,levihall8xdo,Porterville,2022-23,porterville,2023
5,Deven Gomez,OF/1B,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/devengomezqpmm,devengomezqpmm,Porterville,2022-23,porterville,2023
1,Koda Larsen,INF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/kodalarsenjid5,kodalarsenjid5,Porterville,2022-23,porterville,2023
10,Luca Dincola,CF/RHP,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/lucadincolay17g,lucadincolay17g,Porterville,2022-23,porterville,2023
2,C.J. Fish,SS,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/cjfishsq9n,cjfishsq9n,Porterville,2022-23,porterville,2023
3,Kaden Twyman,INF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/kadentwymansw5o,kadentwymansw5o,Porterville,2022-23,porterville,2023
36,Dylan Novotny,INF/RHP,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/dylannovotnyt7hr,dylannovotnyt7hr,Porterville,2022-23,porterville,2023
19,Daniel Clancy,C,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/danielclancy82py,danielclancy82py,Porterville,2022-23,porterville,2023
30,Zayne Thornton,SS/RHP,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/zaynethorntoni510,zaynethorntoni510,Porterville,2022-23,porterville,2023
8,Domanik Brady,C,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/domanikbradywixs,domanikbradywixs,Porterville,2022-23,porterville,2023
38,Justice Loflin,1B/OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/justiceloflinhns3,justiceloflinhns3,Porterville,2022-23,porterville,2023
18,Stefan Leo,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/stefanleolkkt,stefanleolkkt,Porterville,2022-23,porterville,2023
7,Keenan Shaw,INF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/keenanshawhgkn,keenanshawhgkn,Porterville,2022-23,porterville,2023
27,Blake Evans,INF/RHP,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/blakeevansu379,blakeevansu379,Porterville,2022-23,porterville,2023
26,Aidan Lessnau,OF/C,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/aidanlessnauuwzy,aidanlessnauuwzy,Porterville,2022-23,porterville,2023
11,Nick Segura,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/nicksegura9gq4,nicksegura9gq4,Porterville,2022-23,porterville,2023
20,Camaron Christensen,,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/camaronchristensensntl,camaronchristensensntl,Porterville,2022-23,porterville,2023
15,Evan Drummond,,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/evandrummond0453,evandrummond0453,Porterville,2022-23,porterville,2023
