No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
18,Michael Gutierrez,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/michaelgutierrezylc6,michaelgutierrezylc6,Barstow,2022-23,barstow,2023
11,Lucas Lefebvre,3B,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/lucaslefebvre6ig1,lucaslefebvre6ig1,Barstow,2022-23,barstow,2023
24,Avery Kirkup,1B,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/averykirkupudlz,averykirkupudlz,Barstow,2022-23,barstow,2023
7,Brock McCormick,C,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/brockmccormick7vd4,brockmccormick7vd4,Barstow,2022-23,barstow,2023
14,Tyler Sexton,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/tylersexton7m3h,tylersexton7m3h,Barstow,2022-23,barstow,2023
5,Nathan Melgar,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/nathanmelgarun5l,nathanmelgarun5l,Barstow,2022-23,barstow,2023
22,Marcus Sanchez,OF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/marcussanchez85ec,marcussanchez85ec,Barstow,2022-23,barstow,2023
26,Cole Siembab,IF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/colesiembabzyhk,colesiembabzyhk,Barstow,2022-23,barstow,2023
10,Dawson Pitsor,IF,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/dawsonpitsorksrq,dawsonpitsorksrq,Barstow,2022-23,barstow,2023
9,Justin Lamantia,SS,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/justinlamantiaev1s,justinlamantiaev1s,Barstow,2022-23,barstow,2023
44,Dylan Bradford,SS,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/dylanbradfordzol7,dylanbradfordzol7,Barstow,2022-23,barstow,2023
12,Vicente Escobedo,DH,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/vicenteescobedo6psu,vicenteescobedo6psu,Barstow,2022-23,barstow,2023
37,Jaime Jimenez,1B,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/jaimejimeneznm43,jaimejimeneznm43,Barstow,2022-23,barstow,2023
50,Aidan Murphy,DH,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/aidanmurphyu17w,aidanmurphyu17w,Barstow,2022-23,barstow,2023
4,Adan Maldonado,IF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/adanmaldonado0cjk,adanmaldonado0cjk,Barstow,2022-23,barstow,2023
8,Dylan Runnells,3B,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/dylanrunnellssmj7,dylanrunnellssmj7,Barstow,2022-23,barstow,2023
3,James Alvarez,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/jamesalvarezwjh6,jamesalvarezwjh6,Barstow,2022-23,barstow,2023
15,Joseph Arcarese,2B,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/josepharcareseql0j,josepharcareseql0j,Barstow,2022-23,barstow,2023
34,Chris Corrales,C,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/chriscorralesq2b5,chriscorralesq2b5,Barstow,2022-23,barstow,2023
28,Kaden Duffy,RHP,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/kadenduffy08ow,kadenduffy08ow,Barstow,2022-23,barstow,2023
25,Seth Fox,OF,Fr.,https://www.cccaasports.org/sports/bsb/2022-23/players/sethfoxzq1b,sethfoxzq1b,Barstow,2022-23,barstow,2023
23,Tommie Davis,LHP,So.,https://www.cccaasports.org/sports/bsb/2022-23/players/tommiedavisq8nn,tommiedavisq8nn,Barstow,2022-23,barstow,2023
