No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
11,Anthony Warneke,SS,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/anthonywarnekeyrtk,anthonywarnekeyrtk,San Diego City,2015-16,sandiego,2016
24,Tyler Flores,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/tylerflores3oxf,tylerflores3oxf,San Diego City,2015-16,sandiego,2016
10,Scott Martinez,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/scottmartinezi0vu,scottmartinezi0vu,San Diego City,2015-16,sandiego,2016
2,John Salda,1B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/johnsalda7tbq,johnsalda7tbq,San Diego City,2015-16,sandiego,2016
33,Frank Lopez,RHP,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/franklopezdbkb,franklopezdbkb,San Diego City,2015-16,sandiego,2016
12,Addison Hull,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/addisonhull1bzv,addisonhull1bzv,San Diego City,2015-16,sandiego,2016
25,Alex Bentley,C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/alexbentleyllw3,alexbentleyllw3,San Diego City,2015-16,sandiego,2016
26,Diego Blanco,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/diegoblanco0198,diegoblanco0198,San Diego City,2015-16,sandiego,2016
3,Lorenzo Martinez,2B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/lorenzomartinezbgh6,lorenzomartinezbgh6,San Diego City,2015-16,sandiego,2016
20,Dylan Dudley,3B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/dylandudley1xbj,dylandudley1xbj,San Diego City,2015-16,sandiego,2016
30,Wyatt Logan,C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/wyattlogan74e2,wyattlogan74e2,San Diego City,2015-16,sandiego,2016
4,Austin Ellery,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/austinelleryvi27,austinelleryvi27,San Diego City,2015-16,sandiego,2016
9,Zach Perez,3B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/zachperezlc9d,zachperezlc9d,San Diego City,2015-16,sandiego,2016
32,Cameron Slader,SS,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/cameronslader1o94,cameronslader1o94,San Diego City,2015-16,sandiego,2016
7,Kody Lewis,SS,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/kodylewis8k4l,kodylewis8k4l,San Diego City,2015-16,sandiego,2016
21,Spencer Jeffreys,1B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/spencerjeffreysbx81,spencerjeffreysbx81,San Diego City,2015-16,sandiego,2016
1,Isaac Talamantez,2B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/isaactalamantezhxnn,isaactalamantezhxnn,San Diego City,2015-16,sandiego,2016
13,Troy Liebesman,RHP,So,https://www.cccaasports.org/sports/bsb/2015-16/players/troyliebesmanjh00,troyliebesmanjh00,San Diego City,2015-16,sandiego,2016
16,Jack Warwick,RHP,So,https://www.cccaasports.org/sports/bsb/2015-16/players/jackwarwick81oz,jackwarwick81oz,San Diego City,2015-16,sandiego,2016
8,Garrett Yocum,RHP,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/garrettyocumgkgn,garrettyocumgkgn,San Diego City,2015-16,sandiego,2016
