No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
13,Alante Uribe,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/alanteuribe4y4e,alanteuribe4y4e,West Hills Coalinga,2016-17,westhillscoalinga,2017
14,Jake Lorenzini,SS,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakelorenzinic97s,jakelorenzinic97s,West Hills Coalinga,2016-17,westhillscoalinga,2017
21,Brandon Hernandez,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brandonhernandezcdl4,brandonhernandezcdl4,West Hills Coalinga,2016-17,westhillscoalinga,2017
3,Jeff Torres,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jefftorrescyft,jefftorrescyft,West Hills Coalinga,2016-17,westhillscoalinga,2017
2,Trent Bollman,UTIL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/trentbollmannnfn,trentbollmannnfn,West Hills Coalinga,2016-17,westhillscoalinga,2017
5,Evan Richards,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/evanrichardszs0s,evanrichardszs0s,West Hills Coalinga,2016-17,westhillscoalinga,2017
4,Matt Siedem,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/mattsiedem7jyq,mattsiedem7jyq,West Hills Coalinga,2016-17,westhillscoalinga,2017
18,Brandon Barker,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/brandonbarkerc0px,brandonbarkerc0px,West Hills Coalinga,2016-17,westhillscoalinga,2017
17,Scotty Ingle,2B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/scottyingleqlm4,scottyingleqlm4,West Hills Coalinga,2016-17,westhillscoalinga,2017
30,Torin Miller,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/torinmillervsvn,torinmillervsvn,West Hills Coalinga,2016-17,westhillscoalinga,2017
1,Ronnie Cross,2B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ronniecrossvjra,ronniecrossvjra,West Hills Coalinga,2016-17,westhillscoalinga,2017
20,Isaiah Daniel,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/isaiahdanieluewi,isaiahdanieluewi,West Hills Coalinga,2016-17,westhillscoalinga,2017
24,Danny Perez,3b,So,https://www.cccaasports.org/sports/bsb/2016-17/players/dannyperez4qzy,dannyperez4qzy,West Hills Coalinga,2016-17,westhillscoalinga,2017
39,Brian Perales,3B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brianperales76e3,brianperales76e3,West Hills Coalinga,2016-17,westhillscoalinga,2017
23,Solomon Maddox,1b,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/solomonmaddoxnni8,solomonmaddoxnni8,West Hills Coalinga,2016-17,westhillscoalinga,2017
25,Jurren Santillana,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jurrensantillanaqmxv,jurrensantillanaqmxv,West Hills Coalinga,2016-17,westhillscoalinga,2017
6,Dazohn Gilchrist,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/dazohngilchristp3sn,dazohngilchristp3sn,West Hills Coalinga,2016-17,westhillscoalinga,2017
9,Cristian Arredondo,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/cristianarredondo0ftg,cristianarredondo0ftg,West Hills Coalinga,2016-17,westhillscoalinga,2017
11,Tondre Neal,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tondrenealj5fh,tondrenealj5fh,West Hills Coalinga,2016-17,westhillscoalinga,2017
35,Andrew Statler,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewstatlercwr9,andrewstatlercwr9,West Hills Coalinga,2016-17,westhillscoalinga,2017
