No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
6,Miguel Solano,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/miguelsolanok9ev,miguelsolanok9ev,Southwestern,2012-13,southwestern,2013
24,Hector Montes,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/hectormontesmgan,hectormontesmgan,Southwestern,2012-13,southwestern,2013
14,Justin Distefano,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/justindistefano0rny,justindistefano0rny,Southwestern,2012-13,southwestern,2013
3,Cody Sos,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/codysos4ros,codysos4ros,Southwestern,2012-13,southwestern,2013
5,Chris Allen,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisallenwzvi,chrisallenwzvi,Southwestern,2012-13,southwestern,2013
22,Albert Mikell,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/albertmikelljzy3,albertmikelljzy3,Southwestern,2012-13,southwestern,2013
23,Agustin Lopez,P/INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/agustinlopezx5a2,agustinlopezx5a2,Southwestern,2012-13,southwestern,2013
32,Johnny Miranda,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/johnnymirandaheqv,johnnymirandaheqv,Southwestern,2012-13,southwestern,2013
1,Victor Serna,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/victorsernaj0nz,victorsernaj0nz,Southwestern,2012-13,southwestern,2013
17,Sheldon Gabriels,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/sheldongabrielsezct,sheldongabrielsezct,Southwestern,2012-13,southwestern,2013
21,Nicholas Quintero,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nicholasquinterooadt,nicholasquinterooadt,Southwestern,2012-13,southwestern,2013
13,Kiki Medina,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kikimedinauqr8,kikimedinauqr8,Southwestern,2012-13,southwestern,2013
10,Carlos Carriedo,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/carloscarriedoc02d,carloscarriedoc02d,Southwestern,2012-13,southwestern,2013
2,Wesley Aguilar,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/wesleyaguilarsgaf,wesleyaguilarsgaf,Southwestern,2012-13,southwestern,2013
4,Juwun McCray,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/juwunmccrayej2i,juwunmccrayej2i,Southwestern,2012-13,southwestern,2013
8,John Balajadia,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/johnbalajadia2txj,johnbalajadia2txj,Southwestern,2012-13,southwestern,2013
25,Nathan Lamonica,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nathanlamonicajk0h,nathanlamonicajk0h,Southwestern,2012-13,southwestern,2013
33,Matt DeRosier,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattderosierxt0b,mattderosierxt0b,Southwestern,2012-13,southwestern,2013
20,Adrian Olivarria,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/adrianolivarria7h8w,adrianolivarria7h8w,Southwestern,2012-13,southwestern,2013
