No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
8,James Bell,C,SO,https://www.cccaasports.org/sports/bsb/2020-21/players/jamesbelli6ll,jamesbelli6ll,Fresno City,2020-21,fresno,2021
6,Dylan Lewis,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/dylanlewis9tjy,dylanlewis9tjy,Fresno City,2020-21,fresno,2021
52,Jace Chamberlin,1B,SO,https://www.cccaasports.org/sports/bsb/2020-21/players/jacechamberlinga6v,jacechamberlinga6v,Fresno City,2020-21,fresno,2021
2,Cole Brincefield,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/colebrincefield2o0u,colebrincefield2o0u,Fresno City,2020-21,fresno,2021
46,Kristian Gomez,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/kristiangomezz7mb,kristiangomezz7mb,Fresno City,2020-21,fresno,2021
28,Bradley Senneway,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/bradleysenneway441h,bradleysenneway441h,Fresno City,2020-21,fresno,2021
15,Bret Carrell,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/bretcarrell7dd5,bretcarrell7dd5,Fresno City,2020-21,fresno,2021
4,Evan Rocha,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/evanrochayix8,evanrochayix8,Fresno City,2020-21,fresno,2021
42,J.D. Ortiz,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/jdortizpvge,jdortizpvge,Fresno City,2020-21,fresno,2021
5,Ryan Naranjo,C,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/ryannaranjo2nm0,ryannaranjo2nm0,Fresno City,2020-21,fresno,2021
16,Easton McMurray,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/eastonmcmurraysire,eastonmcmurraysire,Fresno City,2020-21,fresno,2021
21,Shane Pursell,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/shanepursellyb7i,shanepursellyb7i,Fresno City,2020-21,fresno,2021
24,Logan Azem,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/loganazemvfr2,loganazemvfr2,Fresno City,2020-21,fresno,2021
12,Noah Perez,,SO,https://www.cccaasports.org/sports/bsb/2020-21/players/noahperezuhow,noahperezuhow,Fresno City,2020-21,fresno,2021
3,Chase Prieto,OF,SO,https://www.cccaasports.org/sports/bsb/2020-21/players/chaseprietoscl0,chaseprietoscl0,Fresno City,2020-21,fresno,2021
33,Ethan Baird,1B,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/ethanbaird856k,ethanbaird856k,Fresno City,2020-21,fresno,2021
18,Elijah Dandridge,OF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/elijahdandridgej4i3,elijahdandridgej4i3,Fresno City,2020-21,fresno,2021
1,J.J. Ramos,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/jjramosvghg,jjramosvghg,Fresno City,2020-21,fresno,2021
34,Bronson Chamberlin,IF,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/bronsonchamberlinp2fo,bronsonchamberlinp2fo,Fresno City,2020-21,fresno,2021
27,Nikaya Castro,P,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/nikayacastrozhzt,nikayacastrozhzt,Fresno City,2020-21,fresno,2021
53,Celeb Bertoncini,P,FR,https://www.cccaasports.org/sports/bsb/2020-21/players/celebbertoncinif90x,celebbertoncinif90x,Fresno City,2020-21,fresno,2021
44,Christian Collins,IF,SO,https://www.cccaasports.org/sports/bsb/2020-21/players/christiancollinsb4wu,christiancollinsb4wu,Fresno City,2020-21,fresno,2021
