No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
2,Dylan Colman,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/dylancolman0m22,dylancolman0m22,Ventura,2014-15,ventura,2015
17,Bradley Fullerton,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/bradleyfullertonmzaz,bradleyfullertonmzaz,Ventura,2014-15,ventura,2015
4,Tony Fonzo,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/tonyfonzopjx8,tonyfonzopjx8,Ventura,2014-15,ventura,2015
34,Codi Santana,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/codisantana0ekz,codisantana0ekz,Ventura,2014-15,ventura,2015
8,Michael Volaski,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/michaelvolaskiiiu4,michaelvolaskiiiu4,Ventura,2014-15,ventura,2015
29,Ryan Coker,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/ryancokerjame,ryancokerjame,Ventura,2014-15,ventura,2015
23,Adam Maciel,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/adammaciel9hle,adammaciel9hle,Ventura,2014-15,ventura,2015
12,Jordan Simon,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jordansimongo5f,jordansimongo5f,Ventura,2014-15,ventura,2015
16,Carlos Sanchez,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/carlossanchez659f,carlossanchez659f,Ventura,2014-15,ventura,2015
6,Taylor Campos,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/taylorcampos7gc7,taylorcampos7gc7,Ventura,2014-15,ventura,2015
7,Robert Stephan,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/robertstephanh5nv,robertstephanh5nv,Ventura,2014-15,ventura,2015
25,Vinny Avila,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/vinnyavila39wc,vinnyavila39wc,Ventura,2014-15,ventura,2015
1,Adisson Pelupessy,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/adissonpelupessy0u77,adissonpelupessy0u77,Ventura,2014-15,ventura,2015
20,Spencer Dubaich,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/spencerdubaichpuoa,spencerdubaichpuoa,Ventura,2014-15,ventura,2015
27,Jeff Schwartz,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jeffschwartztl6r,jeffschwartztl6r,Ventura,2014-15,ventura,2015
15,Erick Allegro,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/erickallegroh9uh,erickallegroh9uh,Ventura,2014-15,ventura,2015
13,Josh Olson,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/josholsonqobs,josholsonqobs,Ventura,2014-15,ventura,2015
10,Brison Cronenbold,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/brisoncronenboldq5ez,brisoncronenboldq5ez,Ventura,2014-15,ventura,2015
5,Blake Diaz,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/blakediaz7bbg,blakediaz7bbg,Ventura,2014-15,ventura,2015
3,Marcus Betancourt,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/marcusbetancourt49sj,marcusbetancourt49sj,Ventura,2014-15,ventura,2015
43,Russell Christoff,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/russellchristoffijhg,russellchristoffijhg,Ventura,2014-15,ventura,2015
11,Greg Minier,,So,https://www.cccaasports.org/sports/bsb/2014-15/players/gregminierqvxp,gregminierqvxp,Ventura,2014-15,ventura,2015
19,Eric Viles,,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/ericvileszxfw,ericvileszxfw,Ventura,2014-15,ventura,2015
