,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
3,10,Tj Meleski,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tjmeleskiuzyx,tjmeleskiuzyx,American River,2011-12,americanriver,2012
4,8,Cody Lommori,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/codylommori3e8d,codylommori3e8d,American River,2011-12,americanriver,2012
5,2,Jason Fletcher,RHP/OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jasonfletchertjf9,jasonfletchertjf9,American River,2011-12,americanriver,2012
6,24,Tyler Eppler,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/tylerepplerz5b5,tylerepplerz5b5,American River,2011-12,americanriver,2012
7,22,David Cooley,3B/2B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/davidcooley51dj,davidcooley51dj,American River,2011-12,americanriver,2012
8,25,Jr. Casas,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jrcasasdzxu,jrcasasdzxu,American River,2011-12,americanriver,2012
9,16,Andrew Lojewski,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/andrewlojewskilso3,andrewlojewskilso3,American River,2011-12,americanriver,2012
10,30,Tanner McMahon,3B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tannermcmahon3hqa,tannermcmahon3hqa,American River,2011-12,americanriver,2012
11,41,Jay Standen,RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jaystanden76no,jaystanden76no,American River,2011-12,americanriver,2012
12,23,Spencer Shank,3B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/spencershankyfxa,spencershankyfxa,American River,2011-12,americanriver,2012
13,21,Jason O'Connor,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jasonoconnorkbd5,jasonoconnorkbd5,American River,2011-12,americanriver,2012
14,26,Deric Quigley,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/dericquigleyb2r8,dericquigleyb2r8,American River,2011-12,americanriver,2012
15,18,David Landuk,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/davidlandukabts,davidlandukabts,American River,2011-12,americanriver,2012
16,40,Ryan Winder-Fernande,RHP/SS,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanwinderfernandeda67,ryanwinderfernandeda67,American River,2011-12,americanriver,2012
0,3,Enrique Alvarado,,So,https://www.cccaasports.org/sports/bsb/2011-12/players/enriquealvaradodo91,enriquealvaradodo91,Antelope Valley,2011-12,antelopevalley,2012
1,2,Nolan Almodovar,,So,https://www.cccaasports.org/sports/bsb/2011-12/players/nolanalmodovare0lu,nolanalmodovare0lu,Antelope Valley,2011-12,antelopevalley,2012
2,27,Mikal Hunter,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/mikalhunteru4xg,mikalhunteru4xg,Antelope Valley,2011-12,antelopevalley,2012
3,4,Ryan Herrick,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanherrickdnyj,ryanherrickdnyj,Antelope Valley,2011-12,antelopevalley,2012
4,21,Steve Tremlin,,So,https://www.cccaasports.org/sports/bsb/2011-12/players/stevetremlinoou9,stevetremlinoou9,Antelope Valley,2011-12,antelopevalley,2012
5,6,Cory DeRush,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/coryderushtn8b,coryderushtn8b,Antelope Valley,2011-12,antelopevalley,2012
6,8,Kyle Taisacan,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/kyletaisacanjejg,kyletaisacanjejg,Antelope Valley,2011-12,antelopevalley,2012
7,15,Brian Ebert,,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brianebertxelb,brianebertxelb,Antelope Valley,2011-12,antelopevalley,2012
8,13,Aaron Owen,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/aaronowenbfcc,aaronowenbfcc,Antelope Valley,2011-12,antelopevalley,2012
9,16,Jack Sheeley,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jacksheeleylhs5,jacksheeleylhs5,Antelope Valley,2011-12,antelopevalley,2012
10,11,Sho Serrano,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/shoserranose6p,shoserranose6p,Antelope Valley,2011-12,antelopevalley,2012
11,18,Jacob Risinger,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jacobrisingerym66,jacobrisingerym66,Antelope Valley,2011-12,antelopevalley,2012
12,19,Nick Momjian,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/nickmomjiandse5,nickmomjiandse5,Antelope Valley,2011-12,antelopevalley,2012
13,12,Dylan Livingston,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/dylanlivingstonoi6y,dylanlivingstonoi6y,Antelope Valley,2011-12,antelopevalley,2012
14,7,Ryan Marshall,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanmarshalln4j4,ryanmarshalln4j4,Antelope Valley,2011-12,antelopevalley,2012
15,32,Michael Scodellaro,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/michaelscodellarox2qh,michaelscodellarox2qh,Antelope Valley,2011-12,antelopevalley,2012
16,1,Maurico Sanchez,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/mauricosanchezpq5v,mauricosanchezpq5v,Antelope Valley,2011-12,antelopevalley,2012
17,24,Marc Deaso,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/marcdeaso9ps6,marcdeaso9ps6,Antelope Valley,2011-12,antelopevalley,2012
18,10,Tevin Nishiyama,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tevinnishiyamaxg2w,tevinnishiyamaxg2w,Antelope Valley,2011-12,antelopevalley,2012
19,23,Marshall Siordia,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/marshallsiordia102x,marshallsiordia102x,Antelope Valley,2011-12,antelopevalley,2012
20,5,Zack Popa,,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/zackpopawb5a,zackpopawb5a,Antelope Valley,2011-12,antelopevalley,2012
0,11,Brent Peterson,SS,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brentpetersonjdsq,brentpetersonjdsq,Bakersfield,2011-12,bakersfield,2012
1,23,Elijah Trail,3B,So,https://www.cccaasports.org/sports/bsb/2011-12/players/elijahtrailm1q6,elijahtrailm1q6,Bakersfield,2011-12,bakersfield,2012
2,19,Blayne Ontiveros,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/blayneontiverosqy4p,blayneontiverosqy4p,Bakersfield,2011-12,bakersfield,2012
3,24,Isaiah Turner,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/isaiahturnerr6cr,isaiahturnerr6cr,Bakersfield,2011-12,bakersfield,2012
4,15,Jordan Turner,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jordanturner28nk,jordanturner28nk,Bakersfield,2011-12,bakersfield,2012
5,14,Jon Suda,2B/OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/jonsudan02k,jonsudan02k,Bakersfield,2011-12,bakersfield,2012
6,5,Mike Spingola,2B/OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mikespingola9ck6,mikespingola9ck6,Bakersfield,2011-12,bakersfield,2012
7,20,Tyler Painton,LHP/1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tylerpaintonzq33,tylerpaintonzq33,Bakersfield,2011-12,bakersfield,2012
8,8,Bryan Haney,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/bryanhaneyqfq3,bryanhaneyqfq3,Bakersfield,2011-12,bakersfield,2012
9,26,Brock Allen,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brockallendwvk,brockallendwvk,Bakersfield,2011-12,bakersfield,2012
10,12,Benito Machado,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/benitomachadoiff3,benitomachadoiff3,Bakersfield,2011-12,bakersfield,2012
11,7,Jake Verdugo,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jakeverdugon2fd,jakeverdugon2fd,Bakersfield,2011-12,bakersfield,2012
12,21,Luc Pomales,3B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/lucpomalesgsje,lucpomalesgsje,Bakersfield,2011-12,bakersfield,2012
13,16,Stephen Eyherabide,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/stepheneyherabided9qa,stepheneyherabided9qa,Bakersfield,2011-12,bakersfield,2012
14,17,Sean Deweese,RHP/C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/seandeweesek78f,seandeweesek78f,Bakersfield,2011-12,bakersfield,2012
15,4,Ronnie Galindo,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ronniegalindoxsfr,ronniegalindoxsfr,Bakersfield,2011-12,bakersfield,2012
16,3,Anthony Hieb,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonyhieb0suw,anthonyhieb0suw,Bakersfield,2011-12,bakersfield,2012
17,13,Scout Villanueva,SS,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/scoutvillanuevab0o8,scoutvillanuevab0o8,Bakersfield,2011-12,bakersfield,2012
0,4,Andres Ortiz,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/andresortiz7j8e,andresortiz7j8e,Barstow,2011-12,barstow,2012
1,2,James Carraway,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jamescarraway7z4s,jamescarraway7z4s,Barstow,2011-12,barstow,2012
2,35,Jayson Henderson,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jaysonhendersonza6x,jaysonhendersonza6x,Barstow,2011-12,barstow,2012
3,7,Gabriel Soto,LHP/OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/gabrielsotopryp,gabrielsotopryp,Barstow,2011-12,barstow,2012
4,25,Robert Loerwald,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/robertloerwaldz7ad,robertloerwaldz7ad,Barstow,2011-12,barstow,2012
5,9,Zachary Monticelli,RHP/UTL,So,https://www.cccaasports.org/sports/bsb/2011-12/players/zacharymonticelli8n22,zacharymonticelli8n22,Barstow,2011-12,barstow,2012
6,17,Peter Lelich,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/peterlelich6c9c,peterlelich6c9c,Barstow,2011-12,barstow,2012
7,22,Dylan Baumgarte,SS,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/dylanbaumgartez30c,dylanbaumgartez30c,Barstow,2011-12,barstow,2012
8,8,Andrew Nelson,RHP/INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/andrewnelson9skg,andrewnelson9skg,Barstow,2011-12,barstow,2012
9,3,Dominick Monteiro,3B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/dominickmonteirohbrv,dominickmonteirohbrv,Barstow,2011-12,barstow,2012
10,1,Adam Thompson,RHP/UTL,So,https://www.cccaasports.org/sports/bsb/2011-12/players/adamthompsonhe49,adamthompsonhe49,Barstow,2011-12,barstow,2012
11,12,Heriberto Orozco,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/heribertoorozcoajgv,heribertoorozcoajgv,Barstow,2011-12,barstow,2012
12,23,Travis Pullen,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/travispullenxla4,travispullenxla4,Barstow,2011-12,barstow,2012
13,13,Kyle Self,1B/OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/kyleself14ln,kyleself14ln,Barstow,2011-12,barstow,2012
14,5,Joshua Gomez,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/joshuagomezjfy7,joshuagomezjfy7,Barstow,2011-12,barstow,2012
15,36,Ciros Burdier,UTL,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/cirosburdierh1vs,cirosburdierh1vs,Barstow,2011-12,barstow,2012
16,6,Mark Marinch,RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/markmarinchvgvd,markmarinchvgvd,Barstow,2011-12,barstow,2012
17,15,Cody Stafford,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/codystafford9bxf,codystafford9bxf,Barstow,2011-12,barstow,2012
18,16,Roman Davalos,RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/romandavalosvu7i,romandavalosvu7i,Barstow,2011-12,barstow,2012
19,37,Tyler Leslie,RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tylerleslie2oin,tylerleslie2oin,Barstow,2011-12,barstow,2012
0,32,Hunter Graves,1B,So.,https://www.cccaasports.org/sports/bsb/2011-12/players/huntergravescwwz,huntergravescwwz,Butte,2011-12,butte,2012
1,1,Seth Davis,SS,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/sethdavishlhm,sethdavishlhm,Butte,2011-12,butte,2012
2,27,Ryan Brown,C/1B,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanbrowntkki,ryanbrowntkki,Butte,2011-12,butte,2012
3,24,Jake Chappelle,1B,So.,https://www.cccaasports.org/sports/bsb/2011-12/players/jakechappelle0prf,jakechappelle0prf,Butte,2011-12,butte,2012
4,17,Darin Schroeder,INF,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/darinschroederjfe3,darinschroederjfe3,Butte,2011-12,butte,2012
5,6,Quentin Rocha,OF,So.,https://www.cccaasports.org/sports/bsb/2011-12/players/quentinrocha0958,quentinrocha0958,Butte,2011-12,butte,2012
6,4,Jacob Angelo,INF,So.,https://www.cccaasports.org/sports/bsb/2011-12/players/jacobangelo4bqk,jacobangelo4bqk,Butte,2011-12,butte,2012
7,8,Ryan Zirkle,3B,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanzirkledxlu,ryanzirkledxlu,Butte,2011-12,butte,2012
8,2,Josh Roth,INF,So.,https://www.cccaasports.org/sports/bsb/2011-12/players/joshrothj7u7,joshrothj7u7,Butte,2011-12,butte,2012
9,3,Christian Kaplan,OF,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/christiankaplanrksx,christiankaplanrksx,Butte,2011-12,butte,2012
10,12,Mitch Warden,C,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/mitchwardenr1gj,mitchwardenr1gj,Butte,2011-12,butte,2012
11,25,Tyler Kreditor,OF/1B/C,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/tylerkreditorlf2p,tylerkreditorlf2p,Butte,2011-12,butte,2012
12,11,Matt Lambert,OF,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/mattlambertp70q,mattlambertp70q,Butte,2011-12,butte,2012
13,5,Andy Pustejovsky,OF,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/andypustejovskydidt,andypustejovskydidt,Butte,2011-12,butte,2012
14,28,Chistian Divelbiss,C,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/chistiandivelbisson01,chistiandivelbisson01,Butte,2011-12,butte,2012
15,21,Tyler Molder,RHP/OF,So.,https://www.cccaasports.org/sports/bsb/2011-12/players/tylermolderbtje,tylermolderbtje,Butte,2011-12,butte,2012
16,13,Brad Paschall,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/bradpaschallzmr5,bradpaschallzmr5,Butte,2011-12,butte,2012
17,7,Steven Perry,RHP/INF,Fr.,https://www.cccaasports.org/sports/bsb/2011-12/players/stevenperrybt05,stevenperrybt05,Butte,2011-12,butte,2012
0,2,Matt Horton,SS,So,https://www.cccaasports.org/sports/bsb/2011-12/players/matthortonfai4,matthortonfai4,Cabrillo,2011-12,cabrillo,2012
1,9,Trevor Fabing,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/trevorfabingncmw,trevorfabingncmw,Cabrillo,2011-12,cabrillo,2012
2,17,Segio Sanchez,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/segiosanchezt0eb,segiosanchezt0eb,Cabrillo,2011-12,cabrillo,2012
3,35,Eric Vegas,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ericvegasb9mk,ericvegasb9mk,Cabrillo,2011-12,cabrillo,2012
4,32,Kevin Hatch,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/kevinhatcht8rw,kevinhatcht8rw,Cabrillo,2011-12,cabrillo,2012
5,3,Justin Schlie,IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/justinschlieskqx,justinschlieskqx,Cabrillo,2011-12,cabrillo,2012
6,8,Kevin Rojko,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/kevinrojko1lj1,kevinrojko1lj1,Cabrillo,2011-12,cabrillo,2012
7,15,Jamie Vega,IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/jamievegaa420,jamievegaa420,Cabrillo,2011-12,cabrillo,2012
8,33,Mike Croft,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mikecroft7roj,mikecroft7roj,Cabrillo,2011-12,cabrillo,2012
9,37,Nick Rossetta,IF/P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/nickrossettaid7a,nickrossettaid7a,Cabrillo,2011-12,cabrillo,2012
10,10,Miguel Corral,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/miguelcorralmqx8,miguelcorralmqx8,Cabrillo,2011-12,cabrillo,2012
11,50,Vince Augustine,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/vinceaugustines6di,vinceaugustines6di,Cabrillo,2011-12,cabrillo,2012
12,1,Clay Kinahan,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/claykinahan0roa,claykinahan0roa,Cabrillo,2011-12,cabrillo,2012
13,25,Mark Lamothe,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/marklamothesnm0,marklamothesnm0,Cabrillo,2011-12,cabrillo,2012
14,5,John Bowling,2B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/johnbowlingj1j3,johnbowlingj1j3,Cabrillo,2011-12,cabrillo,2012
15,4,Mike Murano,P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/mikemuranou9ul,mikemuranou9ul,Cabrillo,2011-12,cabrillo,2012
16,6,Taylor Toccalino,P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/taylortoccalinoaj1p,taylortoccalinoaj1p,Cabrillo,2011-12,cabrillo,2012
0,5,Eren Miravalles,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/erenmiravallesz4ow,erenmiravallesz4ow,Canada,2011-12,canada,2012
1,15,Zachary Turner,INF/C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/zacharyturnerlvsz,zacharyturnerlvsz,Canada,2011-12,canada,2012
2,4,Alex Sortwell,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/alexsortwell20te,alexsortwell20te,Canada,2011-12,canada,2012
3,44,Steven Knudson,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/stevenknudson65jh,stevenknudson65jh,Canada,2011-12,canada,2012
4,13,Peter Woodall,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/peterwoodallieal,peterwoodallieal,Canada,2011-12,canada,2012
5,37,Dylan Wisthoff,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/dylanwisthoffnzw5,dylanwisthoffnzw5,Canada,2011-12,canada,2012
6,8,Marcus Pollard,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/marcuspollard1pr8,marcuspollard1pr8,Canada,2011-12,canada,2012
7,2,Nick Mc Hugh,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/nickmchugh4fxj,nickmchugh4fxj,Canada,2011-12,canada,2012
8,6,Mitchell Edwards,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/mitchelledwardsjy59,mitchelledwardsjy59,Canada,2011-12,canada,2012
9,14,Kyle Zerbies,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/kylezerbiesk84n,kylezerbiesk84n,Canada,2011-12,canada,2012
10,22,Kevin Mc Govern,INF/OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/kevinmcgovernd27f,kevinmcgovernd27f,Canada,2011-12,canada,2012
11,12,Whaylan Price,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/whaylanpriceonki,whaylanpriceonki,Canada,2011-12,canada,2012
12,17,Anthony Gomes-Sirianni,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonygomessiriannizky2,anthonygomessiriannizky2,Canada,2011-12,canada,2012
13,27,Anthony Armour,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonyarmourvl4g,anthonyarmourvl4g,Canada,2011-12,canada,2012
14,7,Jacob Reyes,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jacobreyes2uco,jacobreyes2uco,Canada,2011-12,canada,2012
15,30,Shadi Azad,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/shadiazad08ee,shadiazad08ee,Canada,2011-12,canada,2012
16,24,Daniel Palladino,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/danielpalladino0nzf,danielpalladino0nzf,Canada,2011-12,canada,2012
17,3,Roberto Roman,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/robertoromanrkqe,robertoromanrkqe,Canada,2011-12,canada,2012
18,21,Scott Raeside,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/scottraeside9sbm,scottraeside9sbm,Canada,2011-12,canada,2012
19,33,Nicholas Johnson-Alexandre,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/nicholasjohnsonalexandreaakq,nicholasjohnsonalexandreaakq,Canada,2011-12,canada,2012
20,28,Ryan Murphy,RHP,So,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanmurphydafe,ryanmurphydafe,Canada,2011-12,canada,2012
0,28,Chad DeLaguerra,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/chaddelaguerra1yel,chaddelaguerra1yel,Canyons,2011-12,canyons,2012
1,3,James Bonds,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jamesbondsprcz,jamesbondsprcz,Canyons,2011-12,canyons,2012
2,9,Connor Garelick,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/connorgarelickvfnp,connorgarelickvfnp,Canyons,2011-12,canyons,2012
3,34,Jake Jelmini,1B/OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/jakejelminiy0yg,jakejelminiy0yg,Canyons,2011-12,canyons,2012
4,14,Drew Sandler,C/P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/drewsandlerovja,drewsandlerovja,Canyons,2011-12,canyons,2012
5,2,Kevin Lenik,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/kevinlenikozto,kevinlenikozto,Canyons,2011-12,canyons,2012
6,23,Christian Ornelas,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/christianornelasyn1n,christianornelasyn1n,Canyons,2011-12,canyons,2012
7,7,Michael Browne,C/1B,So,https://www.cccaasports.org/sports/bsb/2011-12/players/michaelbrowneh1ak,michaelbrowneh1ak,Canyons,2011-12,canyons,2012
8,1,Brett Piper,UTIL,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brettpiperzl8i,brettpiperzl8i,Canyons,2011-12,canyons,2012
9,33,Adam Bouyer,3B/1B,So,https://www.cccaasports.org/sports/bsb/2011-12/players/adambouyer5408,adambouyer5408,Canyons,2011-12,canyons,2012
10,35,Justin Sheehan,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/justinsheehan0upi,justinsheehan0upi,Canyons,2011-12,canyons,2012
11,20,Mitchell Thompson,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mitchellthompsonjupd,mitchellthompsonjupd,Canyons,2011-12,canyons,2012
12,13,Garrett Fedor,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/garrettfedorv25h,garrettfedorv25h,Canyons,2011-12,canyons,2012
13,19,Jared Ortiz,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jaredortizojou,jaredortizojou,Canyons,2011-12,canyons,2012
14,10,Randy Poe,SS/2B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/randypoe9tur,randypoe9tur,Canyons,2011-12,canyons,2012
15,5,Andrew Ayrado,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/andrewayradosxax,andrewayradosxax,Canyons,2011-12,canyons,2012
