,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
17,10,Harry Estep,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/harryestepe6ax,harryestepe6ax,Desert,2012-13,desert,2013
18,20,Sean Lopez,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/seanlopezb5hb,seanlopezb5hb,Desert,2012-13,desert,2013
19,15,Jeremy Moniot,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jeremymoniotjh1q,jeremymoniotjh1q,Desert,2012-13,desert,2013
20,4,Robert Hook,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/roberthook89gs,roberthook89gs,Desert,2012-13,desert,2013
0,5,Michael Brdar,SS,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/michaelbrdar7o3r,michaelbrdar7o3r,Diablo Valley,2012-13,diablovalley,2013
1,19,Devin Alexander,1B/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/devinalexandertby0,devinalexandertby0,Diablo Valley,2012-13,diablovalley,2013
2,16,Michael Mann,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/michaelmanno6zf,michaelmanno6zf,Diablo Valley,2012-13,diablovalley,2013
3,12,Ryan Kochan,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ryankochanba7p,ryankochanba7p,Diablo Valley,2012-13,diablovalley,2013
4,11,Nick Gavello,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nickgavellowlln,nickgavellowlln,Diablo Valley,2012-13,diablovalley,2013
5,31,Cameron Rowland,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/cameronrowlandqlpx,cameronrowlandqlpx,Diablo Valley,2012-13,diablovalley,2013
6,7,Michael Leal,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/michaellealzqm8,michaellealzqm8,Diablo Valley,2012-13,diablovalley,2013
7,2,Athan Koutsoubinas,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/athankoutsoubinas9myg,athankoutsoubinas9myg,Diablo Valley,2012-13,diablovalley,2013
8,3,Michael Lanter,2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/michaellanterq6q1,michaellanterq6q1,Diablo Valley,2012-13,diablovalley,2013
9,14,Davis Strong,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/davisstrongdx91,davisstrongdx91,Diablo Valley,2012-13,diablovalley,2013
10,10,Marquis Cox,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/marquiscoxp60h,marquiscoxp60h,Diablo Valley,2012-13,diablovalley,2013
11,17,Tyler Basker,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/tylerbaskere4vq,tylerbaskere4vq,Diablo Valley,2012-13,diablovalley,2013
12,22,Luke Van Holton,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/lukevanholton8gjx,lukevanholton8gjx,Diablo Valley,2012-13,diablovalley,2013
13,8,Joe DeFazio,UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joedefazio3uhm,joedefazio3uhm,Diablo Valley,2012-13,diablovalley,2013
14,23,Phil Chavez,OF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/philchavezxw2c,philchavezxw2c,Diablo Valley,2012-13,diablovalley,2013
15,28,Kevin Spence,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kevinspencek707,kevinspencek707,Diablo Valley,2012-13,diablovalley,2013
16,29,Nathan Sax-Simmons,P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nathansaxsimmons5h0e,nathansaxsimmons5h0e,Diablo Valley,2012-13,diablovalley,2013
0,16,Andrew Gutierrez,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/andrewgutierrez149l,andrewgutierrez149l,East Los Angeles,2012-13,eastlosangeles,2013
1,4,Rodrigo Martinez,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/rodrigomartinez116c,rodrigomartinez116c,East Los Angeles,2012-13,eastlosangeles,2013
2,11,Kyle Peralta,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kyleperaltao5y2,kyleperaltao5y2,East Los Angeles,2012-13,eastlosangeles,2013
3,3,Joseph Tellez,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/josephtellezxzhu,josephtellezxzhu,East Los Angeles,2012-13,eastlosangeles,2013
4,1,Kevin Rodriguez,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kevinrodriguezykpm,kevinrodriguezykpm,East Los Angeles,2012-13,eastlosangeles,2013
5,28,Armando Lomeli,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/armandolomelihiqt,armandolomelihiqt,East Los Angeles,2012-13,eastlosangeles,2013
6,7,Jonathan Larson,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jonathanlarsonp62a,jonathanlarsonp62a,East Los Angeles,2012-13,eastlosangeles,2013
7,10,Yamel Zamudio,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/yamelzamudio4wb2,yamelzamudio4wb2,East Los Angeles,2012-13,eastlosangeles,2013
8,18,Zachary Ashford,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/zacharyashfordwsxh,zacharyashfordwsxh,East Los Angeles,2012-13,eastlosangeles,2013
9,14,Silvestri Sanchez,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/silvestrisanchezwexs,silvestrisanchezwexs,East Los Angeles,2012-13,eastlosangeles,2013
10,47,Justin De La Nuez,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/justindelanuezh191,justindelanuezh191,East Los Angeles,2012-13,eastlosangeles,2013
11,6,Chris Flores,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisfloresp268,chrisfloresp268,East Los Angeles,2012-13,eastlosangeles,2013
12,25,Daniel Dominguez,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/danieldominguezduxa,danieldominguezduxa,East Los Angeles,2012-13,eastlosangeles,2013
13,41,Albert Garcia,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/albertgarciapspa,albertgarciapspa,East Los Angeles,2012-13,eastlosangeles,2013
14,21,Jonathan Velasquez,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jonathanvelasquez5svs,jonathanvelasquez5svs,East Los Angeles,2012-13,eastlosangeles,2013
15,12,Conor Vislay,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/conorvislaylpii,conorvislaylpii,East Los Angeles,2012-13,eastlosangeles,2013
16,13,Brandon Volpe,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonvolpejjio,brandonvolpejjio,East Los Angeles,2012-13,eastlosangeles,2013
17,43,Ricardo Chagollan,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ricardochagollanr1cr,ricardochagollanr1cr,East Los Angeles,2012-13,eastlosangeles,2013
18,8,Frankie Wright,P/INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/frankiewrightse5k,frankiewrightse5k,East Los Angeles,2012-13,eastlosangeles,2013
0,3,Tony Poncia,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tonyponciat5h2,tonyponciat5h2,El Camino,2012-13,elcamino,2013
1,9,Daniel Timmerman,P/OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/danieltimmermandlbw,danieltimmermandlbw,El Camino,2012-13,elcamino,2013
2,17,Dylan Hatch,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/dylanhatchaxwb,dylanhatchaxwb,El Camino,2012-13,elcamino,2013
3,22,Trent Miera,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/trentmierac1vc,trentmierac1vc,El Camino,2012-13,elcamino,2013
4,24,Blake Mendoza,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/blakemendozadj79,blakemendozadj79,El Camino,2012-13,elcamino,2013
5,31,Sean Isaac,P/UTIL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/seanisaacqusg,seanisaacqusg,El Camino,2012-13,elcamino,2013
6,25,Justin Mccullough,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/justinmcculloughaa7u,justinmcculloughaa7u,El Camino,2012-13,elcamino,2013
7,21,Rex Calkins,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/rexcalkinsvi7v,rexcalkinsvi7v,El Camino,2012-13,elcamino,2013
8,7,Johnny Palmer,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/johnnypalmeru0fq,johnnypalmeru0fq,El Camino,2012-13,elcamino,2013
9,15,Jaysen Delgado,C/2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jaysendelgado1cnm,jaysendelgado1cnm,El Camino,2012-13,elcamino,2013
10,8,Jack Canady,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jackcanady9q7m,jackcanady9q7m,El Camino,2012-13,elcamino,2013
11,27,Carlos Banuelos,C/INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/carlosbanuelosvfnc,carlosbanuelosvfnc,El Camino,2012-13,elcamino,2013
12,12,Chris Adalpe,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisadalpeesgn,chrisadalpeesgn,El Camino,2012-13,elcamino,2013
13,20,Ted Narnjo,2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tednarnjo75oe,tednarnjo75oe,El Camino,2012-13,elcamino,2013
14,26,Dalton Barge,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/daltonbarge2ezp,daltonbarge2ezp,El Camino,2012-13,elcamino,2013
15,11,Matt Jarvis,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattjarvisfulw,mattjarvisfulw,El Camino,2012-13,elcamino,2013
16,14,Johnny Lauro,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/johnnylaurot1vl,johnnylaurot1vl,El Camino,2012-13,elcamino,2013
17,2,Scott Matthews,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/scottmatthewsb87h,scottmatthewsb87h,El Camino,2012-13,elcamino,2013
0,21,Juan Avena,3B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/juanavenakhjb,juanavenakhjb,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
1,1,Chris Jacobs,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisjacobstr3x,chrisjacobstr3x,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
2,3,Oscar Munoz,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/oscarmunozszuk,oscarmunozszuk,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
3,33,Josh Palmer,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joshpalmerdfqe,joshpalmerdfqe,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
4,22,David Terarzas,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/davidterarzaso1ly,davidterarzaso1ly,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
5,7,Lester Salcedo,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/lestersalcedoaebk,lestersalcedoaebk,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
6,5,Larry Barazza,Shortstop,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/larrybarazza8whu,larrybarazza8whu,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
7,27,LeJohn Baker,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/lejohnbakeris2z,lejohnbakeris2z,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
8,12,Casey Chenoweth,2B/3B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/caseychenowethyhl8,caseychenowethyhl8,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
9,24,Kamal Muhammad,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kamalmuhammad9kbe,kamalmuhammad9kbe,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
10,10,Nick Sanchez,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/nicksanchezs5wf,nicksanchezs5wf,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
11,6,Kristain Del La Torre,Shortstop,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kristaindellatorreriaj,kristaindellatorreriaj,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
12,31,Joshua Flores,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joshuafloresbby8,joshuafloresbby8,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
13,8,Conner Havierland,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/connerhavierlandadb9,connerhavierlandadb9,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
14,26,Garrick Scott,2B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/garrickscotts5og,garrickscotts5og,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
15,4,Tim Kosman,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/timkosmantqn1,timkosmantqn1,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
16,42,Brit Augborne,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/britaugborne6upz,britaugborne6upz,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
17,37,Johnthan Iglesias,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/johnthaniglesiasehg5,johnthaniglesiasehg5,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
18,28,Willie Jones,RHP/OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/williejonessg67,williejonessg67,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
19,11,Pedro Contreras,LHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/pedrocontreraslqy7,pedrocontreraslqy7,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
20,25,Albert Flores,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/albertflores7e2m,albertflores7e2m,El Camino-Compton Center,2012-13,elcaminocomptoncenter,2013
0,1,Justin Bohn,SS,So,https://www.cccaasports.org/sports/bsb/2012-13/players/justinbohnnx2u,justinbohnnx2u,Feather River,2012-13,featherriver,2013
1,11,Jake Bray,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jakebray4gac,jakebray4gac,Feather River,2012-13,featherriver,2013
2,2,Mike Egami,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/mikeegamijmfd,mikeegamijmfd,Feather River,2012-13,featherriver,2013
3,34,Jose Sierra,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/josesierray3je,josesierray3je,Feather River,2012-13,featherriver,2013
4,14,Chadwick Kaalekahi,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chadwickkaalekahik6mn,chadwickkaalekahik6mn,Feather River,2012-13,featherriver,2013
5,8,Brock Asher,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brockasherw9lh,brockasherw9lh,Feather River,2012-13,featherriver,2013
6,30,Ryan Coleman,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ryancolemankvtj,ryancolemankvtj,Feather River,2012-13,featherriver,2013
7,5,Kaimana Perreira-Alquiza,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kaimanaperreiraalquizamm2n,kaimanaperreiraalquizamm2n,Feather River,2012-13,featherriver,2013
8,25,Jeremy Rosenthal,1B/C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jeremyrosenthal53ot,jeremyrosenthal53ot,Feather River,2012-13,featherriver,2013
9,17,Cody Bonner,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/codybonnerxkj3,codybonnerxkj3,Feather River,2012-13,featherriver,2013
10,12,Brandon Coborn,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandoncobornh5p8,brandoncobornh5p8,Feather River,2012-13,featherriver,2013
11,27,Brandon Erickson,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonericksonk6ha,brandonericksonk6ha,Feather River,2012-13,featherriver,2013
12,3,Bronson Aiwohi,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/bronsonaiwohib180,bronsonaiwohib180,Feather River,2012-13,featherriver,2013
13,10,Ryan McMonigle,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanmcmoniglenahk,ryanmcmoniglenahk,Feather River,2012-13,featherriver,2013
14,23,Kameron Van Winkle,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kameronvanwinkle1sxr,kameronvanwinkle1sxr,Feather River,2012-13,featherriver,2013
15,26,Brysen Dafun,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brysendafun7aan,brysendafun7aan,Feather River,2012-13,featherriver,2013
16,43,Koa Matson,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/koamatsony9zy,koamatsony9zy,Feather River,2012-13,featherriver,2013
17,6,Grant Mattes,INF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/grantmattesut1l,grantmattesut1l,Feather River,2012-13,featherriver,2013
18,9,Kody Kuhlman,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kodykuhlmanaxy5,kodykuhlmanaxy5,Feather River,2012-13,featherriver,2013
19,41,Mikeo Rita,UT,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mikeoritah1rh,mikeoritah1rh,Feather River,2012-13,featherriver,2013
20,4,Nazareth Thibodeaux,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nazareththibodeauxvt35,nazareththibodeauxvt35,Feather River,2012-13,featherriver,2013
0,31,Jackson Glines,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jacksonglinesb50a,jacksonglinesb50a,Fresno City,2012-13,fresno,2013
1,16,Justin Flores,IF/C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/justinfloresqen1,justinfloresqen1,Fresno City,2012-13,fresno,2013
2,5,Ryne Dean,IB,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/rynedeanm51f,rynedeanm51f,Fresno City,2012-13,fresno,2013
3,2,Anthony Hawkins,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/anthonyhawkinsm4un,anthonyhawkinsm4un,Fresno City,2012-13,fresno,2013
4,7,Jeff Brown,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jeffbrown84q8,jeffbrown84q8,Fresno City,2012-13,fresno,2013
5,10,Michael Tittle,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/michaeltittlegdkv,michaeltittlegdkv,Fresno City,2012-13,fresno,2013
6,21,Jack Karraker,If,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jackkarrakervyli,jackkarrakervyli,Fresno City,2012-13,fresno,2013
7,19,Christian Parra,Of,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/christianparragfpo,christianparragfpo,Fresno City,2012-13,fresno,2013
8,9,Anders Nelson,If,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/andersnelson5n0y,andersnelson5n0y,Fresno City,2012-13,fresno,2013
9,14,Nick Perez,If/p,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nickperezy2ko,nickperezy2ko,Fresno City,2012-13,fresno,2013
10,18,Trent Seib,Of,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/trentseibx66b,trentseibx66b,Fresno City,2012-13,fresno,2013
11,15,Ryan Wells,If/of,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanwellshpdk,ryanwellshpdk,Fresno City,2012-13,fresno,2013
12,3,Brennen Jacobsen,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brennenjacobsenjnp8,brennenjacobsenjnp8,Fresno City,2012-13,fresno,2013
13,8,Logan Carter,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/logancarter3zzc,logancarter3zzc,Fresno City,2012-13,fresno,2013
14,6,Connor Olson,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/connorolson22gr,connorolson22gr,Fresno City,2012-13,fresno,2013
15,40,Derek Mello,If,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/derekmelloc3dk,derekmelloc3dk,Fresno City,2012-13,fresno,2013
16,35,Sal Alvarado,If,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/salalvaradoe5cr,salalvaradoe5cr,Fresno City,2012-13,fresno,2013
17,28,Will Brenner,Of,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/willbrenner88b6,willbrenner88b6,Fresno City,2012-13,fresno,2013
18,1,Addie Torossian,IF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/addietorossianmthd,addietorossianmthd,Fresno City,2012-13,fresno,2013
19,30,Michael Rodrigues,P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/michaelrodrigues1das,michaelrodrigues1das,Fresno City,2012-13,fresno,2013
0,17,Erik Lewis,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/eriklewisbtym,eriklewisbtym,Fullerton,2012-13,fullerton,2013
1,21,Uriel Salinas,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/urielsalinasq4j7,urielsalinasq4j7,Fullerton,2012-13,fullerton,2013
2,10,Garrett Donohoe,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/garrettdonohoe6ziu,garrettdonohoe6ziu,Fullerton,2012-13,fullerton,2013
3,15,Ryan Joyce,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanjoycew0us,ryanjoycew0us,Fullerton,2012-13,fullerton,2013
4,3,Dakota Wix,IF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/dakotawixafou,dakotawixafou,Fullerton,2012-13,fullerton,2013
5,32,Troy Mulcahey,RHP/UT,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/troymulcaheycheg,troymulcaheycheg,Fullerton,2012-13,fullerton,2013
6,40,Jose Rojas,IF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joserojaspajr,joserojaspajr,Fullerton,2012-13,fullerton,2013
7,26,Paul Frias,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/paulfriasjs6e,paulfriasjs6e,Fullerton,2012-13,fullerton,2013
8,4,Nick Gotta,IF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nickgottawbar,nickgottawbar,Fullerton,2012-13,fullerton,2013
9,33,Oliver Jackson,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/oliverjacksonjq9j,oliverjacksonjq9j,Fullerton,2012-13,fullerton,2013
10,7,Derreck Garcia,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/derreckgarciaa8u3,derreckgarciaa8u3,Fullerton,2012-13,fullerton,2013
11,2,Thomas Castro,IF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/thomascastroot6z,thomascastroot6z,Fullerton,2012-13,fullerton,2013
12,1,Alan Willes,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/alanwillespg2n,alanwillespg2n,Fullerton,2012-13,fullerton,2013
13,5,Fernando Escobar,IF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/fernandoescobarpcxv,fernandoescobarpcxv,Fullerton,2012-13,fullerton,2013
14,8,Troy Prasertsit,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/troyprasertsith605,troyprasertsith605,Fullerton,2012-13,fullerton,2013
15,23,Robert Cavazos,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/robertcavazosseqn,robertcavazosseqn,Fullerton,2012-13,fullerton,2013
16,36,Garrett Valdez,IF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/garrettvaldezeppq,garrettvaldezeppq,Fullerton,2012-13,fullerton,2013
17,19,Kodi Diamond,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kodidiamondv9h9,kodidiamondv9h9,Fullerton,2012-13,fullerton,2013
18,37,Spencer Shiroma,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/spencershiromaztay,spencershiromaztay,Fullerton,2012-13,fullerton,2013
0,27,Kenny Hall,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kennyhallf00t,kennyhallf00t,Gavilan,2012-13,gavilan,2013
1,9,Adam Kocina,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/adamkocinadz7y,adamkocinadz7y,Gavilan,2012-13,gavilan,2013
2,17,Bryant Cid,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/bryantcidyifm,bryantcidyifm,Gavilan,2012-13,gavilan,2013
3,26,Brandt Burns,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandtburns54xs,brandtburns54xs,Gavilan,2012-13,gavilan,2013
4,6,Connor Sutton,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/connorsutton4fo3,connorsutton4fo3,Gavilan,2012-13,gavilan,2013
5,31,Danny Gutierrez,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/dannygutierrezta31,dannygutierrezta31,Gavilan,2012-13,gavilan,2013
6,12,Marcus Sabatte,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/marcussabatte34r5,marcussabatte34r5,Gavilan,2012-13,gavilan,2013
7,11,Gilbert Gonzalez,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/gilbertgonzalezaq8b,gilbertgonzalezaq8b,Gavilan,2012-13,gavilan,2013
8,36,Alika Bantilan,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/alikabantilanb4ia,alikabantilanb4ia,Gavilan,2012-13,gavilan,2013
9,25,Isaiah Resendez,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/isaiahresendez78s0,isaiahresendez78s0,Gavilan,2012-13,gavilan,2013
10,21,Kavin Patel,UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kavinpatel6iag,kavinpatel6iag,Gavilan,2012-13,gavilan,2013
11,23,Jorden Cortez,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jordencortezjkmm,jordencortezjkmm,Gavilan,2012-13,gavilan,2013
12,1,Mario Garza,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mariogarza9q2h,mariogarza9q2h,Gavilan,2012-13,gavilan,2013
13,3,D.j. Santellano,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/djsantellano8r8z,djsantellano8r8z,Gavilan,2012-13,gavilan,2013
14,13,Rex Lagman,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/rexlagman0sgx,rexlagman0sgx,Gavilan,2012-13,gavilan,2013
15,20,Ryan Alba,P/UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanalbauu5z,ryanalbauu5z,Gavilan,2012-13,gavilan,2013
16,24,Larry Araiza,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/larryaraizaqhxp,larryaraizaqhxp,Gavilan,2012-13,gavilan,2013
17,4,Aaron Rodriguez,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/aaronrodriguezukmy,aaronrodriguezukmy,Gavilan,2012-13,gavilan,2013
0,22,Julian Jarrard,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/julianjarrardhzbx,julianjarrardhzbx,Glendale,2012-13,glendale,2013
1,11,Edgar Montes,OF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/edgarmontes3pa9,edgarmontes3pa9,Glendale,2012-13,glendale,2013
2,3,Sergio Plasencia,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/sergioplasencia8eqs,sergioplasencia8eqs,Glendale,2012-13,glendale,2013
